Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2018-05-05,24,752,ЮВ 3м/с,+20,750,ЮВ 3м/с
2018-05-06,19,749,С 2м/с,+15,751,С 2м/с
2018-05-07,17,752,С 2м/с,+12,751,С 2м/с
2018-05-08,23,748,СЗ 1м/с,+14,746,СЗ 1м/с
2018-05-09,20,748,С 4м/с,+13,749,С 4м/с
2018-05-10,14,752,СВ 3м/с,+9,754,СВ 3м/с
2018-05-11,18,751,С 5м/с,+13,750,С 5м/с
2018-05-12,23,748,В 4м/с,+13,750,В 4м/с
2018-05-13,23,752,ЮВ 1м/с,+14,752,ЮВ 1м/с
2018-05-14,26,753,ЮВ 1м/с,+15,752,ЮВ 1м/с
2018-05-15,20,752,ЮЗ 3м/с,+15,751,ЮЗ 3м/с
2018-05-16,22,751,С 1м/с,+14,749,С 1м/с
2018-05-17,26,748,Ю 2м/с,+19,746,Ю 2м/с
2018-05-18,22,742,С 1м/с,+17,741,С 1м/с
2018-05-19,14,741,ЮЗ 1м/с,+14,743,ЮЗ 1м/с
2018-05-20,15,749,С 2м/с,+13,752,С 2м/с
2018-05-21,20,755,СВ 3м/с,+13,756,СВ 3м/с
2018-05-22,18,756,ЮВ 4м/с,+14,755,ЮВ 4м/с
2018-05-23,23,753,С 1м/с,+17,752,С 1м/с
2018-05-24,23,750,СВ 2м/с,+16,750,СВ 2м/с
2018-05-25,19,754,С 4м/с,+14,756,С 4м/с
2018-05-26,19,761,СВ 1м/с,+10,760,СВ 1м/с
2018-05-27,22,755,З 3м/с,+16,752,З 3м/с
2018-05-28,19,757,С 4м/с,+13,758,С 4м/с
2018-05-29,20,757,СЗ 2м/с,+15,752,СЗ 2м/с
2018-05-30,24,743,СЗ 5м/с,+18,743,СЗ 5м/с
2018-05-31,12,746,С 5м/с,+8,749,С 5м/с
2018-06-01,11,751,С 4м/с,+6,750,С 4м/с
2018-06-02,22,746,З 3м/с,+17,744,З 3м/с
2018-06-03,24,741,З 3м/с,+19,740,З 3м/с
2018-06-04,25,736,З 3м/с,+19,734,З 3м/с
2018-06-05,15,732,СЗ 4м/с,+9,736,СЗ 4м/с
2018-06-06,12,743,СЗ 2м/с,+5,746,СЗ 2м/с
2018-06-07,15,752,СЗ 2м/с,+8,751,СЗ 2м/с
2018-06-08,18,745,ЮЗ 4м/с,+12,745,ЮЗ 4м/с
2018-06-09,14,746,С 3м/с,+9,746,С 3м/с
2018-06-10,11,746,СЗ 3м/с,+8,746,СЗ 3м/с
2018-06-11,17,746,З 1м/с,+13,744,З 1м/с
2018-06-12,25,740,ЮЗ 6м/с,+20,738,ЮЗ 6м/с
2018-06-13,22,739,СЗ 3м/с,+17,742,СЗ 3м/с
2018-06-14,18,748,С 3м/с,+13,749,С 3м/с
2018-06-15,18,751,В 2м/с,+12,751,В 2м/с
2018-06-16,23,752,С 2м/с,+15,751,С 2м/с
2018-06-17,25,750,В 1м/с,+17,749,В 1м/с
2018-06-18,28,749,СЗ 1м/с,+18,747,СЗ 1м/с
2018-06-19,24,746,З 4м/с,+19,744,З 4м/с
2018-06-20,23,743,З 4м/с,+19,744,З 4м/с
2018-06-21,26,745,З 5м/с,+19,746,З 5м/с
2018-06-22,30,744,ЮЗ 4м/с,+22,743,ЮЗ 4м/с
2018-06-23,32,744,Ю 4м/с,+26,743,Ю 4м/с
2018-06-24,32,743,ЮВ 4м/с,+20,745,ЮВ 4м/с
2018-06-25,23,751,СЗ 2м/с,+16,752,СЗ 2м/с
2018-06-26,25,753,С 2м/с,+21,753,С 2м/с
2018-06-27,27,753,С 4м/с,+21,753,С 4м/с
2018-06-28,27,751,С 3м/с,+21,749,С 3м/с
2018-06-29,27,743,Ю 2м/с,+23,742,Ю 2м/с
2018-06-30,27,740,Ю 3м/с,+25,739,Ю 3м/с
2018-07-01,24,742,Ю 5м/с,+21,742,Ю 5м/с
2018-07-02,22,747,ЮЗ 3м/с,+16,747,ЮЗ 3м/с
2018-07-03,23,746,ЮЗ 4м/с,+15,746,ЮЗ 4м/с
2018-07-04,20,742,Ю 4м/с,+14,740,Ю 4м/с
2018-07-05,20,741,З 3м/с,+18,741,З 3м/с
2018-07-06,25,740,ЮЗ 3м/с,+19,740,ЮЗ 3м/с
2018-07-07,25,739,ЮЗ 2м/с,+19,739,ЮЗ 2м/с
2018-07-08,19,738,СЗ 1м/с,+17,740,СЗ 1м/с
2018-07-09,23,742,З 4м/с,+19,744,З 4м/с
2018-07-10,22,747,СЗ 2м/с,+19,747,СЗ 2м/с
2018-07-11,25,747,СЗ 3м/с,+20,747,СЗ 3м/с
2018-07-12,26,746,С 1м/с,+19,746,С 1м/с
2018-07-13,27,744,СЗ 2м/с,+19,744,СЗ 2м/с
2018-07-14,27,743,Ш,+22,743,Ш
2018-07-15,30,742,СВ 2м/с,+25,743,СВ 2м/с
2018-07-16,24,742,С 1м/с,+25,742,С 1м/с
2018-07-17,22,738,В 2м/с,+19,739,В 2м/с
2018-07-18,24,736,С 4м/с,+21,737,С 4м/с
2018-07-19,22,737,В 1м/с,+21,737,В 1м/с
2018-07-20,25,740,В 1м/с,+22,740,В 1м/с
2018-07-21,24,742,В 2м/с,+21,743,В 2м/с
2018-07-22,24,743,В 2м/с,+20,744,В 2м/с
2018-07-23,19,744,В 2м/с,+17,745,В 2м/с
2018-07-24,24,746,ЮВ 2м/с,+17,749,ЮВ 2м/с
2018-07-25,19,749,ЮВ 2м/с,+20,749,ЮВ 2м/с
2018-07-26,29,750,В 2м/с,+24,751,В 2м/с
2018-07-27,27,752,СВ 1м/с,+25,752,СВ 1м/с
2018-07-28,31,752,Ш,+21,751,Ш
2018-07-29,26,752,СВ 2м/с,+19,752,СВ 2м/с
2018-07-30,20,754,В 2м/с,+18,754,В 2м/с
2018-07-31,26,755,СВ 2м/с,+17,754,СВ 2м/с
2018-08-01,29,754,СВ 2м/с,+20,753,СВ 2м/с
2018-08-02,29,752,С 2м/с,+19,750,С 2м/с
2018-08-03,29,748,С 2м/с,+19,746,С 2м/с
2018-08-04,30,743,СЗ 2м/с,+22,743,СЗ 2м/с
2018-08-05,29,742,З 3м/с,+20,742,З 3м/с
2018-08-06,28,742,СЗ 3м/с,+18,743,СЗ 3м/с
2018-08-07,19,743,З 1м/с,+18,744,З 1м/с
2018-08-08,21,749,С 4м/с,+16,751,С 4м/с
2018-08-09,22,755,С 3м/с,+13,756,С 3м/с
2018-08-10,28,756,СЗ 2м/с,+17,755,СЗ 2м/с
2018-08-11,28,753,З 3м/с,+17,752,З 3м/с
2018-08-12,28,747,ЮЗ 3м/с,+20,746,ЮЗ 3м/с
2018-08-13,24,746,З 3м/с,+17,746,З 3м/с
2018-08-14,25,748,З 2м/с,+14,748,З 2м/с
2018-08-15,26,746,Ю 3м/с,+24,745,Ю 3м/с
2018-08-16,25,749,СЗ 2м/с,+18,750,СЗ 2м/с
2018-08-17,23,753,С 2м/с,+16,753,С 2м/с
2018-08-18,24,754,СВ 2м/с,+15,753,СВ 2м/с
2018-08-19,28,752,З 1м/с,+16,750,З 1м/с
2018-08-20,28,747,З 3м/с,+21,747,З 3м/с
2018-08-21,27,741,ЮЗ 5м/с,+15,743,ЮЗ 5м/с
2018-08-22,19,747,СЗ 3м/с,+13,750,СЗ 3м/с
2018-08-23,21,753,СЗ 2м/с,+10,752,СЗ 2м/с
2018-08-24,24,752,З 1м/с,+12,750,З 1м/с
2018-08-25,26,749,ЮЗ 1м/с,+15,749,ЮЗ 1м/с
2018-08-26,28,749,СЗ 1м/с,+17,749,СЗ 1м/с
2018-08-27,29,749,Ю 2м/с,+18,749,Ю 2м/с
2018-08-28,32,749,ЮЗ 1м/с,+21,750,ЮЗ 1м/с
2018-08-29,30,751,Ю 3м/с,+23,751,Ю 3м/с
2018-08-30,29,751,Ю 2м/с,+20,751,Ю 2м/с
2018-08-31,26,751,СВ 1м/с,+19,752,СВ 1м/с
2018-09-01,24,755,С 2м/с,+19,755,С 2м/с
2018-09-02,25,756,СВ 1м/с,+16,756,СВ 1м/с
2018-09-03,23,755,СВ 1м/с,+17,755,СВ 1м/с
2018-09-04,25,754,ЮВ 1м/с,+19,754,ЮВ 1м/с
2018-09-05,27,753,В 1м/с,+20,754,В 1м/с
2018-09-06,25,752,СВ 2м/с,+14,752,СВ 2м/с
2018-09-07,25,752,В 1м/с,+18,752,В 1м/с
2018-09-08,25,753,ЮВ 1м/с,+14,753,ЮВ 1м/с
2018-09-09,25,752,СВ 1м/с,+18,752,СВ 1м/с
2018-09-10,21,753,СВ 1м/с,+18,754,СВ 1м/с
2018-09-11,25,754,ЮВ 4м/с,+20,754,ЮВ 4м/с
2018-09-12,25,751,ЮЗ 5м/с,+21,749,ЮЗ 5м/с
2018-09-13,23,749,З 4м/с,+13,749,З 4м/с
2018-09-14,21,751,СВ 1м/с,+12,751,СВ 1м/с
2018-09-15,25,749,СВ 2м/с,+18,749,СВ 2м/с
2018-09-16,17,742,Ш,+13,743,Ш
2018-09-20,25,746,СЗ 3м/с,+14,749,СЗ 3м/с
2018-09-21,25,752,З 2м/с,+14,752,З 2м/с
2018-09-22,26,749,Ю 4м/с,+20,747,Ю 4м/с
2018-09-23,10,745,З 2м/с,+9,744,З 2м/с
2018-09-24,14,743,Ю 3м/с,+9,739,Ю 3м/с
2018-09-25,10,740,З 5м/с,+7,745,З 5м/с
2018-09-26,11,753,З 3м/с,+5,752,З 3м/с
2018-09-27,12,740,З 5м/с,+6,742,З 5м/с
2018-09-28,16,739,З 4м/с,+12,740,З 4м/с
2018-09-29,9,748,СЗ 1м/с,+4,750,СЗ 1м/с
2018-09-30,10,754,ЮЗ 3м/с,+5,753,ЮЗ 3м/с
2018-10-01,14,752,ЮЗ 3м/с,+7,752,ЮЗ 3м/с
2018-10-02,8,746,Ю 1м/с,+7,745,Ю 1м/с
2018-10-03,8,740,Ю 2м/с,+10,736,Ю 2м/с
2018-10-04,7,737,З 3м/с,+7,739,З 3м/с
2018-10-05,7,751,СЗ 3м/с,+1,753,СЗ 3м/с
2018-10-06,13,751,ЮЗ 4м/с,+11,750,ЮЗ 4м/с
2018-10-07,17,747,ЮЗ 5м/с,+13,746,ЮЗ 5м/с
2018-10-08,8,751,С 4м/с,+2,755,С 4м/с
2018-10-09,10,756,СЗ 1м/с,+4,756,СЗ 1м/с
2018-10-10,14,752,ЮЗ 4м/с,+11,752,ЮЗ 4м/с
2018-10-11,14,757,С 3м/с,+8,759,С 3м/с
2018-10-12,15,761,З 2м/с,+8,759,З 2м/с
2018-10-13,14,756,З 3м/с,+9,756,З 3м/с
2018-10-14,18,755,СЗ 3м/с,+12,755,СЗ 3м/с
2018-10-15,20,756,СЗ 2м/с,+10,756,СЗ 2м/с
2018-10-16,19,755,З 3м/с,+11,755,З 3м/с
2018-10-17,18,755,СЗ 2м/с,+7,755,СЗ 2м/с
2018-10-18,20,753,ЮЗ 3м/с,+11,752,ЮЗ 3м/с
2018-10-19,20,748,ЮЗ 2м/с,+12,747,ЮЗ 2м/с
2018-10-20,12,751,С 2м/с,+5,752,С 2м/с
2018-10-21,7,755,С 1м/с,+5,756,С 1м/с
2018-10-22,11,752,Ю 2м/с,+3,749,Ю 2м/с
2018-10-23,8,739,ЮЗ 3м/с,+5,737,ЮЗ 3м/с
2018-10-24,6,728,Ю 3м/с,+6,726,Ю 3м/с
2018-10-25,6,730,СЗ 3м/с,+4,731,СЗ 3м/с
2018-10-26,2,737,З 3м/с,0,740,З 3м/с
2018-10-27,5,746,ЮЗ 2м/с,+3,746,ЮЗ 2м/с
2018-10-28,10,744,З 4м/с,+5,749,З 4м/с
2018-10-29,2,760,СВ 2м/с,0,761,СВ 2м/с
2018-10-30,0,766,В 3м/с,-1,766,В 3м/с
2018-10-31,1,767,ЮВ 3м/с,0,766,ЮВ 3м/с
2018-11-01,3,767,Ю 3м/с,+4,766,Ю 3м/с
2018-11-02,6,763,Ю 4м/с,+6,761,Ю 4м/с
2018-11-03,8,758,Ю 4м/с,+6,755,Ю 4м/с
2018-11-04,9,755,СЗ 4м/с,+7,757,СЗ 4м/с
2018-11-05,4,760,С 2м/с,+3,760,С 2м/с
2018-11-06,6,758,ЮЗ 3м/с,+2,757,ЮЗ 3м/с
2018-11-08,3,754,С 1м/с,+2,754,С 1м/с
2018-11-09,2,755,Ш,+2,755,Ш
2018-11-10,2,758,В 2м/с,0,761,В 2м/с
2018-11-11,-3,770,В 2м/с,-6,771,В 2м/с
2018-11-12,-3,771,Ю 3м/с,-7,771,Ю 3м/с
2018-11-13,-3,767,Ю 3м/с,-6,765,Ю 3м/с
2018-11-14,-1,759,Ю 3м/с,-1,759,Ю 3м/с
2018-11-15,1,764,ЮВ 2м/с,-3,766,ЮВ 2м/с
2018-11-16,1,770,Ш,-7,769,Ш
2018-11-17,4,761,ЮЗ 2м/с,0,757,ЮЗ 2м/с
2018-11-18,0,752,Ш,0,754,Ш
2018-11-19,2,758,С 1м/с,+1,758,С 1м/с
2018-11-20,-3,756,СЗ 2м/с,-3,754,СЗ 2м/с
2018-11-21,0,751,С 3м/с,-2,751,С 3м/с
2018-11-22,-1,743,СЗ 4м/с,-1,743,СЗ 4м/с
2018-11-23,-2,752,СЗ 2м/с,-5,752,СЗ 2м/с
2018-11-24,-2,747,З 3м/с,-3,747,З 3м/с
2018-11-25,-3,747,З 1м/с,-3,746,З 1м/с
2018-11-26,-4,743,СЗ 1м/с,-5,744,СЗ 1м/с
2018-11-27,-6,746,Ю 1м/с,-7,746,Ю 1м/с
2018-11-28,-5,753,С 3м/с,-12,758,С 3м/с
2018-11-29,-7,765,З 1м/с,-13,767,З 1м/с
2018-11-30,-9,768,Ю 2м/с,-14,768,Ю 2м/с
2018-12-01,-11,764,В 1м/с,-9,760,В 1м/с
2018-12-02,-5,753,Ю 3м/с,-5,752,Ю 3м/с
2018-12-03,-6,752,Ю 3м/с,-10,754,Ю 3м/с
2018-12-04,-7,754,ЮВ 2м/с,-4,754,ЮВ 2м/с
2018-12-05,-3,753,Ю 4м/с,-3,752,Ю 4м/с
2018-12-06,-3,749,В 1м/с,-4,749,В 1м/с
2018-12-07,-3,748,С 2м/с,-3,747,С 2м/с
2018-12-08,-4,747,Ш,-6,747,Ш
2018-12-09,-4,744,Ю 3м/с,-2,743,Ю 3м/с
2018-12-10,1,743,Ю 4м/с,+1,745,Ю 4м/с
2018-12-11,-1,746,ЮВ 2м/с,-1,748,ЮВ 2м/с
2018-12-12,-1,748,СВ 2м/с,-1,748,СВ 2м/с
2018-12-13,-3,751,СВ 2м/с,-5,753,СВ 2м/с
2018-12-14,-3,755,С 3м/с,-3,755,С 3м/с
2018-12-15,-4,759,С 3м/с,-7,761,С 3м/с
2018-12-16,-12,764,С 1м/с,-15,764,С 1м/с
2018-12-17,-14,763,С 1м/с,-13,764,С 1м/с
2018-12-18,-9,764,ЮВ 1м/с,-9,764,ЮВ 1м/с
2018-12-19,-6,764,В 1м/с,-7,763,В 1м/с
2018-12-20,-11,762,ЮВ 2м/с,-11,761,ЮВ 2м/с
2018-12-21,-11,757,ЮВ 2м/с,-8,755,ЮВ 2м/с
2018-12-22,-8,749,ЮВ 2м/с,-9,748,ЮВ 2м/с
2018-12-23,-9,745,В 2м/с,-8,743,В 2м/с
2018-12-24,-7,739,С 2м/с,-9,741,С 2м/с
2018-12-25,-8,746,Ш,-8,746,Ш
2018-12-26,-7,737,Ю 2м/с,-8,736,Ю 2м/с
2018-12-27,-10,742,С 2м/с,-11,743,С 2м/с
2018-12-28,-8,746,ЮЗ 1м/с,-10,748,ЮЗ 1м/с
2018-12-29,-8,751,Ш,-13,752,Ш
2018-12-30,-5,752,Ю 2м/с,-5,753,Ю 2м/с
2018-12-31,-7,755,Ю 3м/с,-9,756,Ю 3м/с
