Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2004-01-29,-4,745,ЮВ 7м/с,0,744,ЮВ 7м/с
2004-01-30,0,747,ЮВ 6м/с,-2,749,ЮВ 6м/с
2004-01-31,-3,753,ЮВ 4м/с,-5,753,ЮВ 4м/с
2004-02-01,-4,753,ЮВ 3м/с,-3,754,ЮВ 3м/с
2004-02-02,-5,756,ЮВ 3м/с,-10,756,ЮВ 3м/с
2004-02-03,-11,758,В 1м/с,-17,758,В 1м/с
2004-02-04,-10,754,Ю 3м/с,-8,749,Ю 3м/с
2004-02-05,-2,735,Ю 3м/с,-1,732,Ю 3м/с
2004-02-06,0,730,СЗ 1м/с,0,733,СЗ 1м/с
2004-02-07,-2,735,Ю 3м/с,-2,729,Ю 3м/с
2004-02-08,-3,729,СЗ 3м/с,-4,734,СЗ 3м/с
2004-02-09,-6,740,Ю 2м/с,-7,738,Ю 2м/с
2004-02-10,-3,732,В 3м/с,-5,732,В 3м/с
2004-02-11,-10,736,СЗ 3м/с,-14,739,СЗ 3м/с
2004-02-12,-10,744,СВ 1м/с,-10,747,СВ 1м/с
2004-02-13,-11,747,С 3м/с,-15,749,С 3м/с
2004-02-14,-11,747,СЗ 2м/с,-10,746,СЗ 2м/с
2004-02-15,-9,744,С 1м/с,-16,744,С 1м/с
2004-02-16,-5,739,ЮЗ 2м/с,-4,739,ЮЗ 2м/с
2004-02-17,-8,741,СЗ 4м/с,-12,743,СЗ 4м/с
2004-02-18,-12,744,Ш,-13,744,Ш
2004-02-19,-12,747,СВ 3м/с,-14,750,СВ 3м/с
2004-02-20,-13,757,С 2м/с,-19,759,С 2м/с
2004-02-21,-9,757,ЮЗ 3м/с,-7,757,ЮЗ 3м/с
2004-02-22,-1,754,ЮЗ 3м/с,-3,754,ЮЗ 3м/с
2004-02-23,-5,751,Ю 5м/с,-6,750,Ю 5м/с
2004-02-24,-2,747,Ю 4м/с,-3,745,Ю 4м/с
2004-02-25,0,742,ЮЗ 2м/с,0,744,ЮЗ 2м/с
2004-02-26,1,744,ЮВ 2м/с,0,744,ЮВ 2м/с
2004-02-27,1,744,Ю 3м/с,+1,742,Ю 3м/с
2004-02-28,2,736,Ю 7м/с,+1,741,Ю 7м/с
2004-02-29,1,750,ЮЗ 3м/с,0,750,ЮЗ 3м/с
2004-03-01,1,744,ЮВ 3м/с,+1,744,ЮВ 3м/с
2004-03-02,1,743,З 3м/с,0,744,З 3м/с
2004-03-03,0,747,Ю 4м/с,-2,747,Ю 4м/с
2004-03-04,-1,743,Ш,-2,742,Ш
2004-03-05,-6,741,С 3м/с,-8,741,С 3м/с
2004-03-06,-5,740,СЗ 3м/с,-7,741,СЗ 3м/с
2004-03-07,-2,748,СЗ 4м/с,-7,751,СЗ 4м/с
2004-03-08,-1,758,З 3м/с,-2,759,З 3м/с
2004-03-09,2,762,З 1м/с,0,762,З 1м/с
2004-03-10,0,765,СВ 3м/с,-4,764,СВ 3м/с
2004-03-11,1,762,СЗ 2м/с,-2,759,СЗ 2м/с
2004-03-12,3,758,С 2м/с,+2,758,С 2м/с
2004-03-13,3,759,СЗ 2м/с,+3,759,СЗ 2м/с
2004-03-14,3,763,СВ 1м/с,-1,762,СВ 1м/с
2004-03-15,1,761,Ю 4м/с,0,760,Ю 4м/с
2004-03-16,1,756,Ю 4м/с,+1,753,Ю 4м/с
2004-03-17,1,747,Ю 4м/с,0,747,Ю 4м/с
2004-03-18,3,749,ЮЗ 3м/с,+1,747,ЮЗ 3м/с
2004-03-19,3,745,СЗ 2м/с,+2,747,СЗ 2м/с
2004-03-20,2,745,ЮЗ 1м/с,+1,742,ЮЗ 1м/с
2004-03-21,3,734,З 2м/с,+2,729,З 2м/с
2004-03-22,4,735,З 4м/с,+3,738,З 4м/с
2004-03-23,7,749,З 4м/с,+4,750,З 4м/с
2004-03-24,12,754,Ю 2м/с,+6,753,Ю 2м/с
2004-03-25,10,747,ЮВ 5м/с,+7,746,ЮВ 5м/с
2004-03-26,12,741,Ю 4м/с,+7,741,Ю 4м/с
2004-03-27,5,739,Ю 1м/с,+5,748,Ю 1м/с
2004-03-28,8,744,СЗ 2м/с,+5,744,СЗ 2м/с
2004-03-29,7,744,С 4м/с,+1,746,С 4м/с
2004-03-30,8,749,СЗ 3м/с,+3,747,СЗ 3м/с
2004-03-31,5,740,СЗ 5м/с,+1,741,СЗ 5м/с
2004-04-01,-2,741,СЗ 5м/с,-6,744,СЗ 5м/с
2004-04-02,-4,748,С 6м/с,-6,750,С 6м/с
2004-04-03,-2,755,С 5м/с,-4,754,С 5м/с
2004-04-04,0,745,СЗ 3м/с,0,743,СЗ 3м/с
2004-04-05,7,739,С 4м/с,+2,740,С 4м/с
2004-04-06,10,738,СЗ 4м/с,+4,740,СЗ 4м/с
2004-04-07,7,746,В 2м/с,+3,747,В 2м/с
2004-04-08,8,747,В 3м/с,+4,746,В 3м/с
2004-04-09,11,741,ЮЗ 4м/с,+7,741,ЮЗ 4м/с
2004-04-10,7,742,З 5м/с,+7,743,З 5м/с
2004-04-11,13,746,З 4м/с,+7,746,З 4м/с
2004-04-12,12,744,ЮЗ 3м/с,+6,742,ЮЗ 3м/с
2004-04-13,6,745,СЗ 4м/с,+3,746,СЗ 4м/с
2004-04-14,6,747,С 6м/с,+4,749,С 6м/с
2004-04-15,6,747,З 6м/с,+5,746,З 6м/с
2004-04-16,4,748,СЗ 4м/с,+4,750,СЗ 4м/с
2004-04-17,8,751,С 2м/с,+4,752,С 2м/с
2004-04-18,11,751,ЮЗ 2м/с,+6,750,ЮЗ 2м/с
2004-04-19,15,749,З 3м/с,+9,749,З 3м/с
2004-04-20,16,750,ЮЗ 3м/с,+10,750,ЮЗ 3м/с
2004-04-21,17,749,СЗ 3м/с,+12,748,СЗ 3м/с
2004-04-22,15,744,С 3м/с,+5,745,С 3м/с
2004-04-23,9,748,СВ 4м/с,+5,750,СВ 4м/с
2004-04-24,8,753,СВ 2м/с,+4,753,СВ 2м/с
2004-04-25,10,753,СВ 3м/с,+7,753,СВ 3м/с
2004-04-26,0,750,В 4м/с,+2,747,В 4м/с
2004-04-27,5,747,ЮЗ 4м/с,+3,749,ЮЗ 4м/с
2004-04-28,9,751,З 1м/с,+7,750,З 1м/с
2004-04-29,5,745,С 3м/с,+5,743,С 3м/с
2004-04-30,12,746,З 4м/с,+8,745,З 4м/с
2004-05-01,13,744,С 2м/с,+10,744,С 2м/с
2004-05-02,12,744,С 2м/с,+8,745,С 2м/с
2004-05-03,16,747,С 3м/с,+11,748,С 3м/с
2004-05-04,19,750,СВ 1м/с,+14,750,СВ 1м/с
2004-05-05,22,750,ЮЗ 3м/с,+16,749,ЮЗ 3м/с
2004-05-06,21,748,Ю 1м/с,+16,747,Ю 1м/с
2004-05-07,21,745,ЮВ 3м/с,+17,745,ЮВ 3м/с
2004-05-08,21,745,ЮВ 4м/с,+16,744,ЮВ 4м/с
2004-05-09,20,743,ЮЗ 5м/с,+16,743,ЮЗ 5м/с
2004-05-10,19,742,ЮЗ 3м/с,+14,741,ЮЗ 3м/с
2004-05-11,16,741,СВ 2м/с,+15,739,СВ 2м/с
2004-05-12,17,734,С 2м/с,+14,735,С 2м/с
2004-05-13,4,738,С 4м/с,+3,741,С 4м/с
2004-05-14,7,746,СЗ 3м/с,+4,747,СЗ 3м/с
2004-05-15,12,756,С 2м/с,+5,750,С 2м/с
2004-05-16,14,745,С 3м/с,+9,744,С 3м/с
2004-05-17,15,744,ЮЗ 2м/с,+11,744,ЮЗ 2м/с
2004-05-18,10,747,С 3м/с,+5,746,С 3м/с
2004-05-19,15,741,ЮЗ 5м/с,+9,740,ЮЗ 5м/с
2004-05-20,9,732,Ю 4м/с,+8,731,Ю 4м/с
2004-05-21,11,735,З 6м/с,+8,738,З 6м/с
2004-05-22,15,742,З 4м/с,+8,742,З 4м/с
2004-05-23,15,743,Ю 3м/с,+12,744,Ю 3м/с
2004-05-24,16,744,ЮВ 2м/с,+12,742,ЮВ 2м/с
2004-05-25,18,744,В 2м/с,+15,742,В 2м/с
2004-05-26,9,740,Ю 8м/с,+7,742,Ю 8м/с
2004-05-27,18,751,ЮЗ 5м/с,+13,752,ЮЗ 5м/с
2004-05-28,18,753,ЮЗ 3м/с,+11,753,ЮЗ 3м/с
2004-05-29,20,756,С 1м/с,+14,755,С 1м/с
2004-05-30,17,751,СВ 3м/с,+15,750,СВ 3м/с
2004-05-31,19,747,С 3м/с,+15,746,С 3м/с
2004-06-01,11,748,СВ 3м/с,+10,748,СВ 3м/с
2004-06-02,15,747,С 4м/с,+12,747,С 4м/с
2004-06-03,16,748,С 4м/с,+10,749,С 4м/с
2004-06-04,12,750,С 3м/с,+9,750,С 3м/с
2004-06-05,20,748,З 5м/с,+15,749,З 5м/с
2004-06-06,17,749,ЮВ 2м/с,+16,748,ЮВ 2м/с
2004-06-07,21,747,З 4м/с,+16,746,З 4м/с
2004-06-08,23,743,З 4м/с,+19,741,З 4м/с
2004-06-09,13,737,ЮЗ 2м/с,+12,738,ЮЗ 2м/с
2004-06-10,8,741,С 5м/с,+7,741,С 5м/с
2004-06-11,12,741,С 5м/с,+11,741,С 5м/с
2004-06-12,19,741,С 4м/с,+13,741,С 4м/с
2004-06-13,18,740,З 5м/с,+13,742,З 5м/с
2004-06-14,20,742,СЗ 3м/с,+14,740,СЗ 3м/с
2004-06-15,16,731,СЗ 5м/с,+13,732,СЗ 5м/с
2004-06-16,15,730,ЮЗ 4м/с,+12,732,ЮЗ 4м/с
2004-06-17,15,735,ЮЗ 3м/с,+9,735,ЮЗ 3м/с
2004-06-18,15,739,З 4м/с,+11,741,З 4м/с
2004-06-19,17,742,Ю 4м/с,+16,742,Ю 4м/с
2004-06-20,21,746,ЮЗ 3м/с,+16,747,ЮЗ 3м/с
2004-06-21,24,750,Ю 2м/с,+22,749,Ю 2м/с
2004-06-22,27,748,ЮВ 3м/с,+25,747,ЮВ 3м/с
2004-06-23,18,746,СВ 2м/с,+17,744,СВ 2м/с
2004-06-24,21,745,С 2м/с,+19,745,С 2м/с
2004-06-25,20,744,СЗ 1м/с,+19,744,СЗ 1м/с
2004-06-26,17,744,СЗ 1м/с,+17,744,СЗ 1м/с
2004-06-27,23,743,ЮЗ 3м/с,+19,742,ЮЗ 3м/с
2004-06-28,21,742,З 3м/с,+17,742,З 3м/с
2004-06-29,21,741,З 2м/с,+16,741,З 2м/с
2004-06-30,21,741,ЮЗ 2м/с,+16,741,ЮЗ 2м/с
2004-07-01,23,741,С 3м/с,+20,741,С 3м/с
2004-07-02,21,742,С 2м/с,+18,743,С 2м/с
2004-07-03,17,744,СЗ 3м/с,+17,745,СЗ 3м/с
2004-07-04,19,741,Ю 4м/с,+18,739,Ю 4м/с
2004-07-05,15,746,ЮЗ 4м/с,+12,747,ЮЗ 4м/с
2004-07-06,19,747,З 2м/с,+15,746,З 2м/с
2004-07-07,20,744,С 1м/с,+15,744,С 1м/с
2004-07-08,21,746,СЗ 4м/с,+19,746,СЗ 4м/с
2004-07-09,19,745,С 3м/с,+17,745,С 3м/с
2004-07-10,25,744,С 1м/с,+19,743,С 1м/с
2004-07-11,25,741,Ю 2м/с,+19,739,Ю 2м/с
2004-07-12,19,741,З 2м/с,+18,740,З 2м/с
2004-07-13,22,740,ЮЗ 3м/с,+20,741,ЮЗ 3м/с
2004-07-14,26,742,ЮВ 2м/с,+24,741,ЮВ 2м/с
2004-07-15,26,739,ЮВ 5м/с,+21,740,ЮВ 5м/с
2004-07-16,20,744,Ю 5м/с,+16,745,Ю 5м/с
2004-07-17,19,747,З 2м/с,+16,747,З 2м/с
2004-07-18,15,748,Ш,+16,748,Ш
2004-07-19,19,750,СВ 3м/с,+14,750,СВ 3м/с
2004-07-20,21,748,СЗ 4м/с,+18,747,СЗ 4м/с
2004-07-21,16,746,С 4м/с,+16,747,С 4м/с
2004-07-22,22,747,СВ 3м/с,+20,747,СВ 3м/с
2004-07-23,18,745,СВ 1м/с,+18,747,СВ 1м/с
2004-07-24,25,754,С 1м/с,+19,746,С 1м/с
2004-07-25,24,744,СВ 3м/с,+19,744,СВ 3м/с
2004-07-26,26,744,ЮЗ 1м/с,+19,744,ЮЗ 1м/с
2004-07-27,24,746,ЮВ 1м/с,+19,747,ЮВ 1м/с
2004-07-28,27,747,ЮЗ 1м/с,+20,747,ЮЗ 1м/с
2004-07-29,23,747,СЗ 1м/с,+21,747,СЗ 1м/с
2004-07-30,20,747,ЮВ 2м/с,+18,748,ЮВ 2м/с
2004-07-31,26,749,СВ 1м/с,+19,749,СВ 1м/с
2004-08-01,27,748,В 1м/с,+20,748,В 1м/с
2004-08-02,25,748,В 3м/с,+20,748,В 3м/с
2004-08-03,25,749,В 2м/с,+20,749,В 2м/с
2004-08-04,22,751,СВ 3м/с,+18,752,СВ 3м/с
2004-08-05,23,754,В 3м/с,+15,754,В 3м/с
2004-08-06,25,754,В 2м/с,+16,754,В 2м/с
2004-08-07,24,754,ЮВ 1м/с,+16,753,ЮВ 1м/с
2004-08-08,26,750,ЮВ 1м/с,+18,750,ЮВ 1м/с
2004-08-09,21,747,ЮВ 1м/с,+17,747,ЮВ 1м/с
2004-08-10,22,744,З 2м/с,+17,743,З 2м/с
2004-08-11,13,744,СВ 3м/с,+11,744,СВ 3м/с
2004-08-12,21,738,З 3м/с,+16,738,З 3м/с
2004-08-13,17,740,СЗ 5м/с,+11,740,СЗ 5м/с
2004-08-14,16,730,Ю 6м/с,+15,729,Ю 6м/с
2004-08-15,14,737,СЗ 3м/с,+10,741,СЗ 3м/с
2004-08-16,20,744,З 4м/с,+16,745,З 4м/с
2004-08-17,23,749,СЗ 2м/с,+15,750,СЗ 2м/с
2004-08-18,26,749,ЮЗ 4м/с,+17,748,ЮЗ 4м/с
2004-08-19,27,748,СЗ 3м/с,+16,748,СЗ 3м/с
2004-08-20,28,747,Ю 2м/с,+18,746,Ю 2м/с
2004-08-21,29,744,Ю 5м/с,+24,744,Ю 5м/с
2004-08-22,28,745,ЮЗ 4м/с,+23,745,ЮЗ 4м/с
2004-08-23,31,744,Ю 2м/с,+22,744,Ю 2м/с
2004-08-24,18,747,СВ 3м/с,+16,747,СВ 3м/с
2004-08-25,19,747,С 4м/с,+12,747,С 4м/с
2004-08-26,19,749,З 1м/с,+12,749,З 1м/с
2004-08-27,20,750,ЮВ 3м/с,+15,750,ЮВ 3м/с
2004-08-28,23,750,Ю 3м/с,+17,750,Ю 3м/с
2004-08-29,25,750,ЮВ 1м/с,+15,750,ЮВ 1м/с
2004-08-30,26,750,В 1м/с,+18,750,В 1м/с
2004-08-31,27,750,СВ 2м/с,+20,750,СВ 2м/с
2004-09-01,26,749,ЮВ 3м/с,+21,749,ЮВ 3м/с
2004-09-02,23,747,В 2м/с,+20,747,В 2м/с
2004-09-03,18,746,ЮЗ 2м/с,+14,747,ЮЗ 2м/с
2004-09-04,16,749,СВ 3м/с,+9,751,СВ 3м/с
2004-09-05,15,756,С 3м/с,+6,756,С 3м/с
2004-09-06,18,753,З 3м/с,+12,752,З 3м/с
2004-09-07,18,745,З 4м/с,+10,746,З 4м/с
2004-09-08,14,744,СЗ 2м/с,+6,744,СЗ 2м/с
2004-09-09,12,747,С 3м/с,+8,747,С 3м/с
2004-09-10,12,750,С 3м/с,+6,750,С 3м/с
2004-09-11,15,746,ЮЗ 4м/с,+11,744,ЮЗ 4м/с
2004-09-12,19,744,З 4м/с,+12,744,З 4м/с
2004-09-13,18,744,ЮЗ 3м/с,+16,746,ЮЗ 3м/с
2004-09-14,18,750,СЗ 2м/с,+10,751,СЗ 2м/с
2004-09-15,22,750,ЮЗ 3м/с,+16,749,ЮЗ 3м/с
2004-09-16,23,747,ЮЗ 6м/с,+17,745,ЮЗ 6м/с
2004-09-17,14,750,З 4м/с,+7,753,З 4м/с
2004-09-18,16,756,СЗ 2м/с,+8,755,СЗ 2м/с
2004-09-19,18,753,З 3м/с,+8,753,З 3м/с
2004-09-20,21,751,ЮЗ 3м/с,+12,750,ЮЗ 3м/с
2004-09-21,22,745,Ю 3м/с,+15,743,Ю 3м/с
2004-09-22,14,738,Ю 2м/с,+13,734,Ю 2м/с
2004-09-23,12,738,Ю 3м/с,+7,738,Ю 3м/с
2004-09-24,13,741,Ю 3м/с,+7,741,Ю 3м/с
2004-09-25,13,749,ЮЗ 3м/с,+8,750,ЮЗ 3м/с
2004-09-26,9,750,В 1м/с,+9,750,В 1м/с
2004-09-27,10,748,В 1м/с,+9,748,В 1м/с
2004-09-28,13,746,ЮВ 2м/с,+14,744,ЮВ 2м/с
2004-09-29,14,747,З 2м/с,+10,748,З 2м/с
2004-09-30,13,750,Ю 2м/с,+11,750,Ю 2м/с
2004-10-01,12,747,В 2м/с,+10,747,В 2м/с
2004-10-02,10,747,СВ 3м/с,+7,748,СВ 3м/с
2004-10-03,7,750,СВ 3м/с,+4,752,СВ 3м/с
2004-10-04,4,754,С 3м/с,+4,756,С 3м/с
2004-10-05,5,757,СЗ 2м/с,+4,757,СЗ 2м/с
2004-10-06,11,756,ЮЗ 2м/с,+6,755,ЮЗ 2м/с
2004-10-07,16,751,ЮЗ 6м/с,+10,750,ЮЗ 6м/с
2004-10-08,15,747,ЮЗ 4м/с,+11,747,ЮЗ 4м/с
2004-10-09,10,741,З 2м/с,+7,742,З 2м/с
2004-10-10,8,741,З 1м/с,+6,742,З 1м/с
2004-10-11,3,746,СВ 3м/с,+1,749,СВ 3м/с
2004-10-12,3,756,С 3м/с,+1,759,С 3м/с
2004-10-13,4,759,З 3м/с,+3,759,З 3м/с
2004-10-14,6,758,З 3м/с,+4,758,З 3м/с
2004-10-15,8,757,СЗ 2м/с,0,757,СЗ 2м/с
2004-10-16,8,757,ЮЗ 1м/с,+1,756,ЮЗ 1м/с
2004-10-17,6,753,ЮВ 4м/с,+5,750,ЮВ 4м/с
2004-10-18,7,741,ЮВ 5м/с,+7,740,ЮВ 5м/с
2004-10-19,10,742,Ю 4м/с,+8,741,Ю 4м/с
2004-10-20,7,739,Ю 3м/с,+6,740,Ю 3м/с
2004-10-21,8,744,С 2м/с,+7,747,С 2м/с
2004-10-22,8,750,С 2м/с,+5,750,С 2м/с
2004-10-23,5,744,СЗ 2м/с,+5,741,СЗ 2м/с
2004-10-24,10,732,З 3м/с,+7,735,З 3м/с
2004-10-25,4,745,СЗ 1м/с,+3,747,СЗ 1м/с
2004-10-26,10,745,ЮЗ 4м/с,+12,744,ЮЗ 4м/с
2004-10-27,12,745,ЮЗ 3м/с,+10,745,ЮЗ 3м/с
2004-10-28,8,741,З 5м/с,+4,746,З 5м/с
2004-10-29,7,750,ЮЗ 2м/с,+5,748,ЮЗ 2м/с
2004-10-30,3,748,СВ 3м/с,+3,750,СВ 3м/с
2004-10-31,3,744,ЮВ 4м/с,+7,740,ЮВ 4м/с
2004-11-01,4,745,СЗ 3м/с,+4,747,СЗ 3м/с
2004-11-02,5,747,СЗ 3м/с,+2,750,СЗ 3м/с
2004-11-03,3,753,СЗ 3м/с,+2,751,СЗ 3м/с
2004-11-04,6,753,СЗ 2м/с,+2,753,СЗ 2м/с
2004-11-05,6,747,ЮЗ 2м/с,+6,746,ЮЗ 2м/с
2004-11-06,9,744,Ю 2м/с,+6,746,Ю 2м/с
2004-11-07,4,751,СВ 1м/с,+5,750,СВ 1м/с
2004-11-08,3,752,Ш,+3,753,Ш
2004-11-09,4,756,С 1м/с,+3,756,С 1м/с
2004-11-10,3,759,Ш,+2,759,Ш
2004-11-11,4,759,СВ 1м/с,+3,759,СВ 1м/с
2004-11-12,3,753,ЮЗ 3м/с,+1,751,ЮЗ 3м/с
2004-11-13,6,747,ЮЗ 4м/с,+6,747,ЮЗ 4м/с
2004-11-14,8,742,Ю 4м/с,+2,744,Ю 4м/с
2004-11-15,1,748,ЮЗ 3м/с,0,744,ЮЗ 3м/с
2004-11-16,0,733,ЮЗ 3м/с,0,732,ЮЗ 3м/с
2004-11-17,-1,736,З 2м/с,-1,737,З 2м/с
2004-11-18,-1,734,Ю 4м/с,-2,721,Ю 4м/с
2004-11-19,1,729,ЮЗ 5м/с,-1,735,ЮЗ 5м/с
2004-11-20,3,726,ЮВ 3м/с,+5,720,ЮВ 3м/с
2004-11-21,-5,732,ЮЗ 7м/с,-6,737,ЮЗ 7м/с
2004-11-22,-5,749,ЮЗ 3м/с,-11,751,ЮЗ 3м/с
2004-11-23,-4,752,Ю 1м/с,-8,752,Ю 1м/с
2004-11-24,-6,755,СВ 2м/с,-9,754,СВ 2м/с
2004-11-25,-9,750,С 3м/с,-14,748,С 3м/с
2004-11-26,-7,741,ЮЗ 2м/с,-6,740,ЮЗ 2м/с
2004-11-27,-5,738,З 3м/с,-8,738,З 3м/с
2004-11-28,-7,743,СЗ 3м/с,-14,746,СЗ 3м/с
2004-11-29,-11,751,З 1м/с,-16,752,З 1м/с
2004-11-30,-12,753,Ш,-19,754,Ш
2004-12-01,-9,751,Ю 4м/с,-6,749,Ю 4м/с
2004-12-02,-6,747,Ю 4м/с,-6,745,Ю 4м/с
2004-12-03,1,737,ЮЗ 3м/с,-2,739,ЮЗ 3м/с
2004-12-04,-2,745,З 2м/с,-7,747,З 2м/с
2004-12-05,-1,744,З 3м/с,0,744,З 3м/с
2004-12-06,1,741,ЮЗ 2м/с,+1,741,ЮЗ 2м/с
2004-12-07,1,744,Ш,0,744,Ш
2004-12-08,1,741,ЮЗ 3м/с,+1,740,ЮЗ 3м/с
2004-12-09,1,741,З 2м/с,0,744,З 2м/с
2004-12-10,-3,747,СЗ 3м/с,-3,747,СЗ 3м/с
2004-12-11,-4,750,СЗ 2м/с,-8,749,СЗ 2м/с
2004-12-12,-1,740,Ю 3м/с,0,738,Ю 3м/с
2004-12-13,-4,744,С 4м/с,-6,748,С 4м/с
2004-12-14,-9,754,С 3м/с,-11,756,С 3м/с
2004-12-15,-12,755,ЮЗ 1м/с,-15,753,ЮЗ 1м/с
2004-12-16,-5,744,ЮЗ 4м/с,-3,744,ЮЗ 4м/с
2004-12-17,0,745,Ю 2м/с,-2,744,Ю 2м/с
2004-12-18,1,744,Ю 3м/с,+1,744,Ю 3м/с
2004-12-19,1,741,Ю 5м/с,0,741,Ю 5м/с
2004-12-20,-1,744,Ю 3м/с,-2,745,Ю 3м/с
2004-12-21,-2,748,С 1м/с,-2,749,С 1м/с
2004-12-22,-6,750,СЗ 2м/с,-7,750,СЗ 2м/с
2004-12-23,-9,747,Ю 3м/с,-12,744,Ю 3м/с
2004-12-24,-7,740,Ю 5м/с,-8,739,Ю 5м/с
2004-12-25,-1,739,Ю 3м/с,0,742,Ю 3м/с
2004-12-26,1,747,Ю 5м/с,0,747,Ю 5м/с
2004-12-27,0,748,Ш,0,748,Ш
2004-12-28,0,743,В 2м/с,0,742,В 2м/с
2004-12-29,-1,749,С 1м/с,-4,751,С 1м/с
2004-12-30,-9,756,Ш,-10,756,Ш
2004-12-31,-4,747,Ю 5м/с,0,744,Ю 5м/с
