Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2011-02-24,-14,769,ЮВ 3м/с,-16,769,ЮВ 3м/с
2011-02-25,-14,770,ЮВ 3м/с,-16,769,ЮВ 3м/с
2011-02-26,-14,768,Ю 3м/с,-13,767,Ю 3м/с
2011-02-27,-9,768,ЮВ 3м/с,-12,768,ЮВ 3м/с
2011-02-28,-11,767,Ю 2м/с,-14,766,Ю 2м/с
2011-03-01,-12,764,З 1м/с,-18,763,З 1м/с
2011-03-02,-7,761,Ш,-13,760,Ш
2011-03-03,-5,758,СЗ 2м/с,-5,755,СЗ 2м/с
2011-03-04,0,746,СЗ 5м/с,-3,744,СЗ 5м/с
2011-03-05,-1,728,З 4м/с,-2,727,З 4м/с
2011-03-06,-2,733,СЗ 3м/с,-4,738,СЗ 3м/с
2011-03-07,-4,752,С 3м/с,-8,755,С 3м/с
2011-03-08,-4,758,ЮЗ 2м/с,-9,758,ЮЗ 2м/с
2011-03-09,-3,758,Ю 3м/с,-7,757,Ю 3м/с
2011-03-10,-4,757,ЮЗ 3м/с,-7,756,ЮЗ 3м/с
2011-03-11,-7,753,Ю 5м/с,-9,750,Ю 5м/с
2011-03-12,-6,746,ЮЗ 2м/с,-6,748,ЮЗ 2м/с
2011-03-13,2,753,ЮЗ 2м/с,-1,755,ЮЗ 2м/с
2011-03-14,4,753,Ю 3м/с,+2,750,Ю 3м/с
2011-03-15,2,745,СЗ 3м/с,0,748,СЗ 3м/с
2011-03-16,0,753,С 5м/с,-1,755,С 5м/с
2011-03-17,-2,755,С 4м/с,-2,755,С 4м/с
2011-03-18,1,755,С 2м/с,-1,753,С 2м/с
2011-03-19,-1,749,С 3м/с,-2,750,С 3м/с
2011-03-20,2,754,Ю 2м/с,-2,755,Ю 2м/с
2011-03-21,-1,756,Ю 2м/с,-1,756,Ю 2м/с
2011-03-22,0,752,ЮЗ 5м/с,+1,748,ЮЗ 5м/с
2011-03-23,4,738,З 4м/с,0,739,З 4м/с
2011-03-24,0,730,З 4м/с,-4,730,З 4м/с
2011-03-25,-2,732,СЗ 6м/с,-6,735,СЗ 6м/с
2011-03-26,-5,736,СЗ 4м/с,-8,740,СЗ 4м/с
2011-03-27,-1,747,З 3м/с,-6,749,З 3м/с
2011-03-28,0,750,ЮЗ 6м/с,-3,747,ЮЗ 6м/с
2011-03-29,1,744,З 4м/с,-3,746,З 4м/с
2011-03-30,1,745,ЮЗ 6м/с,0,743,ЮЗ 6м/с
2011-03-31,1,753,СЗ 4м/с,-3,756,СЗ 4м/с
2011-04-01,1,760,ЮЗ 3м/с,-3,759,ЮЗ 3м/с
2011-04-02,3,758,Ю 4м/с,+2,758,Ю 4м/с
2011-04-03,6,761,ЮЗ 4м/с,+2,761,ЮЗ 4м/с
2011-04-04,7,759,Ю 4м/с,+4,756,Ю 4м/с
2011-04-05,6,753,ЮВ 3м/с,+4,752,ЮВ 3м/с
2011-04-06,4,748,Ш,+2,746,Ш
2011-04-07,6,736,ЮЗ 2м/с,+4,732,ЮЗ 2м/с
2011-04-08,3,722,ЮВ 4м/с,+2,718,ЮВ 4м/с
2011-04-09,3,720,Ю 3м/с,+2,727,Ю 3м/с
2011-04-10,3,726,С 3м/с,+1,730,С 3м/с
2011-04-11,3,737,С 3м/с,+2,739,С 3м/с
2011-04-12,3,740,З 2м/с,+1,741,З 2м/с
2011-04-13,4,742,Ю 3м/с,+3,742,Ю 3м/с
2011-04-14,7,740,СЗ 3м/с,+2,741,СЗ 3м/с
2011-04-15,7,744,ЮЗ 2м/с,+4,745,ЮЗ 2м/с
2011-04-16,10,746,С 2м/с,+4,746,С 2м/с
2011-04-17,10,745,З 3м/с,+5,746,З 3м/с
2011-04-18,14,738,З 7м/с,+5,738,З 7м/с
2011-04-19,8,740,С 5м/с,+3,742,С 5м/с
2011-04-20,5,748,С 4м/с,+3,750,С 4м/с
2011-04-21,10,752,З 3м/с,+6,751,З 3м/с
2011-04-22,16,750,З 5м/с,+10,752,З 5м/с
2011-04-23,14,754,З 1м/с,+9,753,З 1м/с
2011-04-24,18,752,С 4м/с,+11,751,С 4м/с
2011-04-25,19,750,С 4м/с,+14,750,С 4м/с
2011-04-26,16,755,СВ 3м/с,+12,755,СВ 3м/с
2011-04-27,18,755,ЮВ 2м/с,+12,753,ЮВ 2м/с
2011-04-28,21,748,З 3м/с,+14,749,З 3м/с
2011-04-29,19,748,С 3м/с,+16,747,С 3м/с
2011-04-30,18,745,В 3м/с,+12,744,В 3м/с
2011-05-01,13,743,ЮВ 2м/с,+11,744,ЮВ 2м/с
2011-05-02,17,746,ЮВ 2м/с,+16,745,ЮВ 2м/с
2011-05-03,22,744,В 2м/с,+16,743,В 2м/с
2011-05-04,23,743,ЮЗ 2м/с,+18,743,ЮЗ 2м/с
2011-05-05,21,744,В 2м/с,+16,745,В 2м/с
2011-05-06,17,747,СВ 2м/с,+14,749,СВ 2м/с
2011-05-07,20,753,В 4м/с,+16,755,В 4м/с
2011-05-08,21,759,Ю 3м/с,+13,757,Ю 3м/с
2011-05-09,15,755,СВ 4м/с,+13,755,СВ 4м/с
2011-05-10,19,751,СВ 3м/с,+16,751,СВ 3м/с
2011-05-11,20,749,С 3м/с,+15,749,С 3м/с
2011-05-12,18,749,З 3м/с,+11,747,З 3м/с
2011-05-13,12,746,СВ 3м/с,+11,746,СВ 3м/с
2011-05-14,11,746,В 3м/с,+12,745,В 3м/с
2011-05-15,7,748,В 4м/с,+7,749,В 4м/с
2011-05-16,17,750,ЮВ 1м/с,+13,750,ЮВ 1м/с
2011-05-17,18,751,ЮЗ 3м/с,+13,751,ЮЗ 3м/с
2011-05-18,21,749,ЮЗ 4м/с,+18,748,ЮЗ 4м/с
2011-05-19,20,751,СЗ 3м/с,+12,752,СЗ 3м/с
2011-05-20,23,752,З 3м/с,+15,749,З 3м/с
2011-05-21,26,749,ЮЗ 1м/с,+18,749,ЮЗ 1м/с
2011-05-22,24,750,С 3м/с,+21,750,С 3м/с
2011-05-23,23,752,СВ 1м/с,+16,751,СВ 1м/с
2011-05-24,20,751,СЗ 3м/с,+13,751,СЗ 3м/с
2011-05-25,23,748,ЮЗ 2м/с,+18,745,ЮЗ 2м/с
2011-05-26,16,747,СЗ 4м/с,+12,748,СЗ 4м/с
2011-05-27,17,747,СЗ 5м/с,+14,747,СЗ 5м/с
2011-05-28,22,747,С 3м/с,+14,747,С 3м/с
2011-05-29,28,749,ЮЗ 2м/с,+21,749,ЮЗ 2м/с
2011-05-30,29,751,З 4м/с,+23,752,З 4м/с
2011-05-31,25,755,С 2м/с,+19,754,С 2м/с
2011-06-01,26,755,С 2м/с,+19,753,С 2м/с
2011-06-02,27,753,С 2м/с,+19,751,С 2м/с
2011-06-03,23,746,С 3м/с,+20,746,С 3м/с
2011-06-04,17,745,С 4м/с,+17,744,С 4м/с
2011-06-05,23,744,С 5м/с,+20,745,С 5м/с
2011-06-06,22,748,С 4м/с,+17,749,С 4м/с
2011-06-07,21,747,С 4м/с,+14,747,С 4м/с
2011-06-08,19,745,СЗ 3м/с,+15,744,СЗ 3м/с
2011-06-09,18,742,С 2м/с,+15,741,С 2м/с
2011-06-10,20,741,В 1м/с,+15,740,В 1м/с
2011-06-11,26,739,С 3м/с,+21,739,С 3м/с
2011-06-12,22,742,С 3м/с,+18,741,С 3м/с
2011-06-13,24,743,С 1м/с,+21,742,С 1м/с
2011-06-14,19,742,СВ 1м/с,+15,742,СВ 1м/с
2011-06-15,21,744,С 4м/с,+16,745,С 4м/с
2011-06-16,24,744,З 3м/с,+19,744,З 3м/с
2011-06-17,20,745,СЗ 4м/с,+17,746,СЗ 4м/с
2011-06-18,23,745,Ю 4м/с,+25,743,Ю 4м/с
2011-06-20,29,738,Ю 5м/с,+18,739,Ю 5м/с
2011-06-21,20,743,СЗ 2м/с,+15,743,СЗ 2м/с
2011-06-22,24,743,С 4м/с,+16,744,С 4м/с
2011-06-23,24,744,С 5м/с,+21,745,С 5м/с
2011-06-24,25,744,СЗ 1м/с,+22,743,СЗ 1м/с
2011-06-25,24,743,В 2м/с,+22,742,В 2м/с
2011-06-26,23,742,Ю 2м/с,+20,742,Ю 2м/с
2011-06-27,27,743,В 2м/с,+24,744,В 2м/с
2011-06-28,27,746,В 2м/с,+24,746,В 2м/с
2011-06-29,28,748,В 3м/с,+25,748,В 3м/с
2011-06-30,30,749,СВ 3м/с,+26,748,СВ 3м/с
2011-07-01,28,747,В 3м/с,+25,746,В 3м/с
2011-07-02,14,745,Ю 3м/с,+21,745,Ю 3м/с
2011-07-03,29,744,З 2м/с,+21,744,З 2м/с
2011-07-04,20,745,С 2м/с,+20,743,С 2м/с
2011-07-05,25,742,Ю 2м/с,+22,743,Ю 2м/с
2011-07-06,23,745,ЮЗ 4м/с,+21,746,ЮЗ 4м/с
2011-07-07,27,747,ЮВ 2м/с,+23,746,ЮВ 2м/с
2011-07-08,27,744,Ю 2м/с,+19,744,Ю 2м/с
2011-07-09,21,743,Ш,+21,743,Ш
2011-07-10,25,743,С 4м/с,+22,745,С 4м/с
2011-07-11,27,748,СВ 2м/с,+22,748,СВ 2м/с
2011-07-12,28,748,ЮЗ 1м/с,+22,747,ЮЗ 1м/с
2011-07-13,30,748,З 3м/с,+23,748,З 3м/с
2011-07-15,29,751,Ш,+23,749,Ш
2011-07-16,31,747,Ю 3м/с,+27,746,Ю 3м/с
2011-07-17,31,744,Ю 5м/с,+21,744,Ю 5м/с
2011-07-18,27,745,С 2м/с,+22,746,С 2м/с
2011-07-19,25,747,В 2м/с,+20,747,В 2м/с
2011-07-20,27,746,В 3м/с,+20,746,В 3м/с
2011-07-21,29,746,ЮВ 3м/с,+25,745,ЮВ 3м/с
2011-07-22,31,746,ЮВ 5м/с,+26,746,ЮВ 5м/с
2011-07-23,31,746,Ю 4м/с,+26,747,Ю 4м/с
2011-07-24,33,748,Ю 2м/с,+27,748,Ю 2м/с
2011-07-25,33,749,Ю 3м/с,+26,749,Ю 3м/с
2011-07-26,32,751,С 1м/с,+26,751,С 1м/с
2011-07-27,34,749,С 1м/с,+27,748,С 1м/с
2011-07-28,35,744,Ш,+21,744,Ш
2011-07-29,29,743,СЗ 1м/с,+24,742,СЗ 1м/с
2011-07-30,29,741,СЗ 2м/с,+22,740,СЗ 2м/с
2011-07-31,29,737,Ш,+19,737,Ш
2011-08-01,25,737,С 4м/с,+22,739,С 4м/с
2011-08-02,15,743,С 3м/с,+13,745,С 3м/с
2011-08-03,20,747,В 4м/с,+17,748,В 4м/с
2011-08-04,17,746,В 2м/с,+13,746,В 2м/с
2011-08-05,22,744,СВ 4м/с,+22,744,СВ 4м/с
2011-08-06,25,747,С 3м/с,+18,747,С 3м/с
2011-08-07,25,748,З 3м/с,+20,747,З 3м/с
2011-08-08,27,748,Ю 3м/с,+21,747,Ю 3м/с
2011-08-09,30,746,ЮЗ 6м/с,+25,746,ЮЗ 6м/с
2011-08-10,31,745,ЮЗ 6м/с,+19,746,ЮЗ 6м/с
2011-08-11,25,746,С 3м/с,+20,745,С 3м/с
2011-08-12,26,747,СВ 2м/с,+22,747,СВ 2м/с
2011-08-13,32,746,В 2м/с,+24,746,В 2м/с
2011-08-14,33,746,В 2м/с,+27,746,В 2м/с
2011-08-15,32,746,СВ 3м/с,+23,746,СВ 3м/с
2011-08-16,31,745,В 2м/с,+23,745,В 2м/с
2011-08-17,29,745,В 3м/с,+23,745,В 3м/с
2011-08-18,28,744,В 2м/с,+23,744,В 2м/с
2011-08-19,20,747,СЗ 3м/с,+18,746,СЗ 3м/с
2011-08-20,23,744,С 1м/с,+20,744,С 1м/с
2011-08-21,18,741,СВ 2м/с,+14,743,СВ 2м/с
2011-08-22,21,747,С 3м/с,+13,748,С 3м/с
2011-08-23,21,749,С 1м/с,+11,749,С 1м/с
2011-08-24,20,750,С 3м/с,+11,751,С 3м/с
2011-08-25,22,754,С 2м/с,+12,754,С 2м/с
2011-08-26,24,755,З 3м/с,+18,755,З 3м/с
2011-08-27,25,754,СЗ 3м/с,+16,753,СЗ 3м/с
2011-08-28,25,751,СЗ 4м/с,+18,750,СЗ 4м/с
2011-08-29,27,749,З 3м/с,+15,748,З 3м/с
2011-08-30,28,746,ЮЗ 4м/с,+18,745,ЮЗ 4м/с
2011-08-31,29,745,Ю 3м/с,+21,744,Ю 3м/с
2011-09-01,28,742,СВ 1м/с,+19,742,СВ 1м/с
2011-09-02,16,742,С 2м/с,+13,742,С 2м/с
2011-09-03,16,744,З 3м/с,+11,745,З 3м/с
2011-09-04,19,748,С 2м/с,+13,749,С 2м/с
2011-09-05,14,751,С 2м/с,+12,751,С 2м/с
2011-09-06,13,749,С 3м/с,+12,748,С 3м/с
2011-09-07,18,742,С 3м/с,+10,741,С 3м/с
2011-09-08,17,736,Ю 2м/с,+14,735,Ю 2м/с
2011-09-09,16,733,ЮЗ 2м/с,+13,733,ЮЗ 2м/с
2011-09-10,13,733,З 1м/с,+12,733,З 1м/с
2011-09-11,15,734,С 3м/с,+13,737,С 3м/с
2011-09-12,15,740,С 3м/с,+13,742,С 3м/с
2011-09-13,14,742,З 2м/с,+12,742,З 2м/с
2011-09-14,21,741,ЮЗ 4м/с,+18,741,ЮЗ 4м/с
2011-09-15,19,744,З 4м/с,+12,744,З 4м/с
2011-09-16,17,743,З 3м/с,+11,743,З 3м/с
2011-09-17,12,744,З 2м/с,+10,745,З 2м/с
2011-09-18,16,749,С 3м/с,+8,751,С 3м/с
2011-09-19,17,754,СЗ 2м/с,+7,754,СЗ 2м/с
2011-09-20,18,752,Ю 2м/с,+13,750,Ю 2м/с
2011-09-21,17,748,СЗ 3м/с,+10,749,СЗ 3м/с
2011-09-22,16,749,ЮЗ 3м/с,+12,747,ЮЗ 3м/с
2011-09-23,21,742,ЮЗ 5м/с,+13,742,ЮЗ 5м/с
2011-09-24,14,743,З 2м/с,+9,744,З 2м/с
2011-09-25,11,745,СЗ 2м/с,+8,747,СЗ 2м/с
2011-09-26,11,751,СЗ 3м/с,+7,751,СЗ 3м/с
2011-09-27,13,752,З 3м/с,+9,751,З 3м/с
2011-09-28,12,745,СЗ 2м/с,+8,745,СЗ 2м/с
2011-09-29,10,744,С 2м/с,+9,747,С 2м/с
2011-09-30,11,749,З 2м/с,+9,746,З 2м/с
2011-10-01,9,737,С 3м/с,+8,739,С 3м/с
2011-10-02,7,742,С 4м/с,+5,744,С 4м/с
2011-10-03,6,744,СЗ 3м/с,0,744,СЗ 3м/с
2011-10-04,8,741,ЮЗ 2м/с,+9,741,ЮЗ 2м/с
2011-10-05,13,738,ЮЗ 3м/с,+10,739,ЮЗ 3м/с
2011-10-06,12,743,З 3м/с,+9,744,З 3м/с
2011-10-07,17,744,ЮЗ 3м/с,+13,743,ЮЗ 3м/с
2011-10-08,20,742,ЮЗ 5м/с,+17,742,ЮЗ 5м/с
2011-10-09,15,746,СЗ 2м/с,+11,748,СЗ 2м/с
2011-10-10,14,742,ЮВ 3м/с,+16,740,ЮВ 3м/с
2011-10-11,11,739,ЮЗ 6м/с,+9,740,ЮЗ 6м/с
2011-10-12,12,739,Ю 3м/с,+11,737,Ю 3м/с
2011-10-13,8,738,З 2м/с,+4,742,З 2м/с
2011-10-14,6,747,З 2м/с,+2,748,З 2м/с
2011-10-15,3,754,СЗ 1м/с,+2,755,СЗ 1м/с
2011-10-16,4,758,СЗ 4м/с,-1,758,СЗ 4м/с
2011-10-17,5,757,ЮЗ 2м/с,+4,757,ЮЗ 2м/с
2011-10-18,7,756,Ю 3м/с,+5,754,Ю 3м/с
2011-10-19,4,750,Ю 3м/с,+4,750,Ю 3м/с
2011-10-20,10,752,Ю 2м/с,+7,752,Ю 2м/с
2011-10-21,8,751,З 3м/с,+6,753,З 3м/с
2011-10-22,6,757,З 2м/с,+1,756,З 2м/с
2011-10-23,6,753,З 2м/с,+6,754,З 2м/с
2011-10-24,3,759,С 3м/с,+3,760,С 3м/с
2011-10-25,2,759,СЗ 2м/с,0,759,СЗ 2м/с
2011-10-26,5,758,Ш,+4,758,Ш
2011-10-27,4,760,С 2м/с,+3,760,С 2м/с
2011-10-28,2,761,С 1м/с,+2,761,С 1м/с
2011-10-29,1,756,ЮЗ 4м/с,+3,754,ЮЗ 4м/с
2011-10-30,8,751,СЗ 4м/с,+3,750,СЗ 4м/с
2011-10-31,10,745,З 3м/с,+8,744,З 3м/с
2011-11-01,9,746,СЗ 4м/с,+7,749,СЗ 4м/с
2011-11-02,6,753,СЗ 2м/с,+5,753,СЗ 2м/с
2011-11-03,6,749,З 2м/с,+6,749,З 2м/с
2011-11-04,4,751,С 3м/с,+1,753,С 3м/с
2011-11-05,-1,760,СВ 3м/с,-5,762,СВ 3м/с
2011-11-06,-6,767,С 2м/с,-9,767,С 2м/с
2011-11-07,-3,763,ЮЗ 3м/с,-3,759,ЮЗ 3м/с
2011-11-08,-1,744,З 3м/с,0,739,З 3м/с
2011-11-09,2,740,С 5м/с,-1,744,С 5м/с
2011-11-10,-2,753,Ю 3м/с,-3,756,Ю 3м/с
2011-11-11,-2,758,СЗ 2м/с,-2,756,СЗ 2м/с
2011-11-12,1,759,С 2м/с,0,762,С 2м/с
2011-11-13,0,762,СЗ 3м/с,-1,760,СЗ 3м/с
2011-11-14,-1,750,СЗ 3м/с,-1,747,СЗ 3м/с
2011-11-15,-1,742,С 4м/с,-8,746,С 4м/с
2011-11-16,-3,747,СЗ 3м/с,-10,748,СЗ 3м/с
2011-11-17,2,741,СЗ 2м/с,+2,742,СЗ 2м/с
2011-11-18,0,747,СЗ 2м/с,-3,747,СЗ 2м/с
2011-11-19,1,741,ЮЗ 4м/с,+1,737,ЮЗ 4м/с
2011-11-20,-2,747,С 3м/с,-5,750,С 3м/с
2011-11-21,-5,755,З 2м/с,-7,755,З 2м/с
2011-11-22,-3,751,С 3м/с,-7,755,С 3м/с
2011-11-23,-6,763,СЗ 2м/с,-10,764,СЗ 2м/с
2011-11-24,-3,760,ЮЗ 2м/с,-3,758,ЮЗ 2м/с
2011-11-25,0,752,З 4м/с,0,752,З 4м/с
2011-11-26,0,743,Ю 5м/с,-1,741,Ю 5м/с
2011-11-27,3,741,ЮЗ 3м/с,+2,740,ЮЗ 3м/с
2011-11-28,3,730,ЮЗ 4м/с,+2,731,ЮЗ 4м/с
2011-11-29,1,741,СЗ 4м/с,+1,745,СЗ 4м/с
2011-11-30,-1,751,С 3м/с,-2,751,С 3м/с
2011-12-01,-3,750,Ш,-4,751,Ш
2011-12-02,-4,753,Ю 3м/с,-4,752,Ю 3м/с
2011-12-03,0,746,ЮЗ 5м/с,+1,746,ЮЗ 5м/с
2011-12-04,1,740,Ю 5м/с,+2,740,Ю 5м/с
2011-12-05,5,737,Ю 4м/с,+4,735,Ю 4м/с
2011-12-06,3,740,ЮЗ 2м/с,0,742,ЮЗ 2м/с
2011-12-07,0,745,Ю 2м/с,-3,747,Ю 2м/с
2011-12-08,-2,749,СВ 1м/с,-2,749,СВ 1м/с
2011-12-09,0,749,Ю 2м/с,0,749,Ю 2м/с
2011-12-10,0,747,Ю 3м/с,+1,745,Ю 3м/с
2011-12-11,0,743,С 2м/с,-1,744,С 2м/с
2011-12-12,1,749,СЗ 3м/с,0,752,СЗ 3м/с
2011-12-13,-1,754,Ю 4м/с,-2,753,Ю 4м/с
2011-12-14,0,752,Ю 3м/с,-1,752,Ю 3м/с
2011-12-15,1,752,Ю 4м/с,+1,751,Ю 4м/с
2011-12-16,0,749,Ю 5м/с,0,747,Ю 5м/с
2011-12-17,-1,747,Ю 5м/с,-3,747,Ю 5м/с
2011-12-18,-5,745,Ю 6м/с,-4,745,Ю 6м/с
2011-12-19,2,755,Ю 4м/с,-1,757,Ю 4м/с
2011-12-20,-3,753,ЮВ 3м/с,-5,750,ЮВ 3м/с
2011-12-21,-3,745,ЮВ 3м/с,-2,745,ЮВ 3м/с
2011-12-22,0,741,ЮВ 2м/с,-1,741,ЮВ 2м/с
2011-12-23,-4,746,С 1м/с,-6,747,С 1м/с
2011-12-24,-4,750,З 1м/с,-6,750,З 1м/с
2011-12-25,-9,750,ЮЗ 3м/с,-7,750,ЮЗ 3м/с
2011-12-26,-3,740,ЮЗ 7м/с,+2,736,ЮЗ 7м/с
2011-12-27,2,739,З 4м/с,+4,734,З 4м/с
2011-12-28,2,740,СЗ 6м/с,-1,744,СЗ 6м/с
2011-12-29,-3,747,Ю 5м/с,-2,746,Ю 5м/с
2011-12-30,1,745,Ю 3м/с,0,745,Ю 3м/с
2011-12-31,-1,744,Ю 2м/с,-1,745,Ю 2м/с
