Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
1999-04-21,16,757,ЮВ 5м/с,+11,758,ЮВ 5м/с
1999-04-22,16,760,Ю 6м/с,+11,759,Ю 6м/с
1999-04-23,17,759,Ю 7м/с,+13,743,Ю 7м/с
1999-04-24,17,756,ЮВ 5м/с,+12,756,ЮВ 5м/с
1999-04-25,19,757,Ю 5м/с,+12,756,Ю 5м/с
1999-04-26,20,757,З 3м/с,+14,756,З 3м/с
1999-04-27,22,755,ЮВ 2м/с,+15,753,ЮВ 2м/с
1999-04-28,24,749,ЮЗ 4м/с,+15,747,ЮЗ 4м/с
1999-04-29,22,741,ЮЗ 3м/с,+15,739,ЮЗ 3м/с
1999-04-30,16,733,ЮЗ 6м/с,+10,732,ЮЗ 6м/с
1999-05-01,7,736,З 5м/с,+6,735,З 5м/с
1999-05-02,9,740,З 6м/с,+5,741,З 6м/с
1999-05-03,5,744,СЗ 5м/с,+1,747,СЗ 5м/с
1999-05-04,3,748,С 2м/с,+1,749,С 2м/с
1999-05-05,4,750,СВ 4м/с,+3,751,СВ 4м/с
1999-05-06,6,750,СЗ 3м/с,+3,749,СЗ 3м/с
1999-05-07,10,744,З 5м/с,+7,743,З 5м/с
1999-05-08,4,744,З 4м/с,0,747,З 4м/с
1999-05-09,6,750,З 5м/с,0,751,З 5м/с
1999-05-10,10,749,З 2м/с,+6,747,З 2м/с
1999-05-11,12,738,С 4м/с,+6,739,С 4м/с
1999-05-12,6,738,С 2м/с,+3,740,С 2м/с
1999-05-13,6,741,СЗ 4м/с,+6,743,СЗ 4м/с
1999-05-14,9,744,СЗ 3м/с,+4,743,СЗ 3м/с
1999-05-15,11,744,З 2м/с,+5,744,З 2м/с
1999-05-16,14,745,Ю 4м/с,+12,745,Ю 4м/с
1999-05-17,14,745,В 3м/с,+12,744,В 3м/с
1999-05-18,10,744,СВ 6м/с,+8,744,СВ 6м/с
1999-05-19,10,744,СЗ 5м/с,+8,744,СЗ 5м/с
1999-05-21,9,750,СВ 2м/с,+5,751,СВ 2м/с
1999-05-22,17,751,Ю 2м/с,+12,750,Ю 2м/с
1999-05-23,22,748,З 3м/с,+17,747,З 3м/с
1999-05-24,22,748,ЮЗ 4м/с,+15,748,ЮЗ 4м/с
1999-05-25,22,748,Ш,+17,748,Ш
1999-05-26,21,747,Ю 4м/с,+17,747,Ю 4м/с
1999-05-27,23,746,Ю 3м/с,+16,746,Ю 3м/с
1999-05-28,21,747,СЗ 3м/с,+16,747,СЗ 3м/с
1999-05-29,18,750,С 5м/с,+13,750,С 5м/с
1999-05-30,24,744,З 6м/с,+21,742,З 6м/с
1999-05-31,18,738,ЮЗ 3м/с,+10,744,ЮЗ 3м/с
1999-06-01,11,749,С 3м/с,+9,750,С 3м/с
1999-06-02,16,751,Ш,+12,737,Ш
1999-06-03,19,750,Ю 3м/с,+13,748,Ю 3м/с
1999-06-04,21,748,Ю 2м/с,+16,747,Ю 2м/с
1999-06-05,25,748,Ю 3м/с,+18,748,Ю 3м/с
1999-06-06,27,751,С 2м/с,+20,751,С 2м/с
1999-06-07,29,753,Ш,+20,753,Ш
1999-06-08,28,753,СЗ 3м/с,+20,753,СЗ 3м/с
1999-06-09,30,753,С 2м/с,+21,752,С 2м/с
1999-06-10,29,752,С 2м/с,+23,753,С 2м/с
1999-06-11,28,755,Ш,+21,753,Ш
1999-06-12,29,750,З 2м/с,+19,748,З 2м/с
1999-06-13,23,748,С 4м/с,+17,750,С 4м/с
1999-06-14,21,753,С 3м/с,+18,753,С 3м/с
1999-06-15,26,751,СЗ 4м/с,+22,750,СЗ 4м/с
1999-06-16,29,750,СЗ 3м/с,+23,749,СЗ 3м/с
1999-06-17,28,747,СЗ 3м/с,+18,747,СЗ 3м/с
1999-06-18,23,747,Ш,+19,747,Ш
1999-06-19,22,750,ЮВ 2м/с,+17,749,ЮВ 2м/с
1999-06-20,23,749,ЮВ 3м/с,+18,748,ЮВ 3м/с
1999-06-21,25,748,Ю 3м/с,+21,747,Ю 3м/с
1999-06-22,27,750,ЮВ 3м/с,+22,749,ЮВ 3м/с
1999-06-23,28,750,ЮВ 2м/с,+22,748,ЮВ 2м/с
1999-06-24,27,747,Ш,+25,745,Ш
1999-06-25,23,744,С 2м/с,+18,743,С 2м/с
1999-06-26,28,744,В 3м/с,+23,744,В 3м/с
1999-06-27,20,745,В 2м/с,+21,745,В 2м/с
1999-06-28,25,746,СВ 3м/с,+17,746,СВ 3м/с
1999-06-29,26,745,СВ 3м/с,+20,744,СВ 3м/с
1999-06-30,26,744,СВ 3м/с,+22,744,СВ 3м/с
1999-07-01,29,745,Ш,+20,744,Ш
1999-07-02,26,744,В 1м/с,+24,744,В 1м/с
1999-07-03,29,743,Ю 2м/с,+21,742,Ю 2м/с
1999-07-04,24,743,СЗ 3м/с,+21,744,СЗ 3м/с
1999-07-05,26,747,С 3м/с,+20,747,С 3м/с
1999-07-06,28,747,СВ 1м/с,+22,746,СВ 1м/с
1999-07-07,31,747,Ю 2м/с,+24,747,Ю 2м/с
1999-07-09,24,750,СВ 3м/с,+16,751,СВ 3м/с
1999-07-10,21,752,С 3м/с,+18,751,С 3м/с
1999-07-11,20,753,С 4м/с,+15,754,С 4м/с
1999-07-13,26,746,СЗ 1м/с,+21,746,СЗ 1м/с
1999-07-14,29,745,С 1м/с,+23,744,С 1м/с
1999-07-15,30,744,В 1м/с,+24,744,В 1м/с
1999-07-16,29,745,В 2м/с,+21,744,В 2м/с
1999-07-17,31,744,ЮЗ 2м/с,+22,744,ЮЗ 2м/с
1999-07-18,29,745,СЗ 2м/с,+25,744,СЗ 2м/с
1999-07-20,25,740,ЮВ 4м/с,+18,740,ЮВ 4м/с
1999-07-21,24,739,ЮВ 1м/с,+17,739,ЮВ 1м/с
1999-07-22,27,739,С 1м/с,+21,740,С 1м/с
1999-07-23,27,742,Ш,+22,743,Ш
1999-07-24,28,746,СВ 1м/с,+20,746,СВ 1м/с
1999-07-25,25,747,С 3м/с,+21,746,С 3м/с
1999-07-26,27,748,З 3м/с,+21,747,З 3м/с
1999-07-27,27,747,С 2м/с,+23,747,С 2м/с
1999-07-29,22,744,С 2м/с,+18,745,С 2м/с
1999-07-30,23,759,СВ 3м/с,+21,744,СВ 3м/с
1999-07-31,17,744,СВ 3м/с,+16,744,СВ 3м/с
1999-08-01,14,745,СВ 3м/с,+12,746,СВ 3м/с
1999-08-02,11,745,С 4м/с,+12,747,С 4м/с
1999-08-03,15,747,С 2м/с,+14,747,С 2м/с
1999-08-04,20,747,Ш,+15,746,Ш
1999-08-05,17,742,СВ 2м/с,+16,741,СВ 2м/с
1999-08-06,18,740,Ш,+16,739,Ш
1999-08-07,25,738,З 4м/с,+18,738,З 4м/с
1999-08-08,19,742,З 2м/с,+12,744,З 2м/с
1999-08-09,16,744,В 3м/с,+13,744,В 3м/с
1999-08-10,20,745,ЮВ 2м/с,+18,744,ЮВ 2м/с
1999-08-11,24,743,Ю 2м/с,+21,739,Ю 2м/с
1999-08-12,19,741,З 3м/с,+17,741,З 3м/с
1999-08-13,22,742,Ю 1м/с,+18,741,Ю 1м/с
1999-08-14,23,741,В 1м/с,+20,739,В 1м/с
1999-08-15,20,734,Ю 5м/с,+16,733,Ю 5м/с
1999-08-16,19,737,З 5м/с,+14,738,З 5м/с
1999-08-17,19,741,ЮЗ 4м/с,+13,741,ЮЗ 4м/с
1999-08-18,17,741,З 3м/с,+15,743,З 3м/с
1999-08-19,20,748,З 3м/с,+13,749,З 3м/с
1999-08-20,20,744,ЮЗ 3м/с,+15,744,ЮЗ 3м/с
1999-08-21,15,742,Ш,+14,741,Ш
1999-08-22,20,742,СЗ 3м/с,+12,744,СЗ 3м/с
1999-08-23,20,745,СВ 1м/с,+13,738,СВ 1м/с
1999-08-24,20,747,С 4м/с,+15,749,С 4м/с
1999-08-25,18,753,С 3м/с,+10,753,С 3м/с
1999-08-26,18,754,С 3м/с,+13,753,С 3м/с
1999-08-27,18,753,СЗ 1м/с,+11,752,СЗ 1м/с
1999-08-28,20,750,СЗ 2м/с,+13,749,СЗ 2м/с
1999-08-29,19,746,СЗ 2м/с,+15,744,СЗ 2м/с
1999-08-30,19,743,ЮЗ 2м/с,+13,743,ЮЗ 2м/с
1999-08-31,12,746,СВ 2м/с,+11,746,СВ 2м/с
1999-09-01,12,750,СВ 3м/с,+8,751,СВ 3м/с
1999-09-02,15,756,С 3м/с,+8,756,С 3м/с
1999-09-03,18,757,З 2м/с,+10,756,З 2м/с
1999-09-04,20,756,СЗ 4м/с,+16,754,СЗ 4м/с
1999-09-05,22,752,СЗ 3м/с,+15,752,СЗ 3м/с
1999-09-06,23,752,СЗ 2м/с,+13,750,СЗ 2м/с
1999-09-07,24,751,СВ 1м/с,+16,751,СВ 1м/с
1999-09-08,25,751,Ю 2м/с,+15,750,Ю 2м/с
1999-09-10,17,747,З 3м/с,+13,748,З 3м/с
1999-09-11,14,744,СЗ 3м/с,+9,744,СЗ 3м/с
1999-09-12,9,745,С 3м/с,+5,745,С 3м/с
1999-09-13,8,742,СЗ 2м/с,+7,742,СЗ 2м/с
1999-09-14,9,744,СЗ 1м/с,+7,745,СЗ 1м/с
1999-09-15,10,745,Ш,+7,744,Ш
1999-09-16,7,744,Ш,+7,743,Ш
1999-09-17,10,744,С 3м/с,+8,746,С 3м/с
1999-09-18,12,750,С 3м/с,+9,750,С 3м/с
1999-09-19,15,754,С 3м/с,+9,754,С 3м/с
1999-09-20,9,756,С 2м/с,+6,755,С 2м/с
1999-09-21,12,753,СЗ 3м/с,+10,753,СЗ 3м/с
1999-09-22,13,750,З 3м/с,+10,748,З 3м/с
1999-09-23,18,745,СЗ 1м/с,+11,745,СЗ 1м/с
1999-09-24,13,748,ЮВ 1м/с,+10,746,ЮВ 1м/с
1999-09-25,13,742,ЮЗ 2м/с,+13,742,ЮЗ 2м/с
1999-09-26,16,742,ЮЗ 3м/с,+14,742,ЮЗ 3м/с
1999-09-27,11,742,Ю 2м/с,+12,739,Ю 2м/с
1999-09-28,14,742,З 1м/с,+12,743,З 1м/с
1999-09-29,19,744,ЮЗ 2м/с,+14,744,ЮЗ 2м/с
1999-09-30,19,740,З 3м/с,+13,742,З 3м/с
1999-10-01,20,744,ЮЗ 3м/с,+15,744,ЮЗ 3м/с
1999-10-02,20,745,З 4м/с,+10,747,З 4м/с
1999-10-03,18,752,Ю 2м/с,+12,751,Ю 2м/с
1999-10-04,20,751,ЮВ 2м/с,+15,751,ЮВ 2м/с
1999-10-05,21,752,Ю 3м/с,+16,752,Ю 3м/с
1999-10-06,23,753,ЮВ 4м/с,+17,753,ЮВ 4м/с
1999-10-07,22,753,Ю 3м/с,+17,752,Ю 3м/с
1999-10-08,23,748,Ю 5м/с,+17,747,Ю 5м/с
1999-10-09,11,741,Ю 6м/с,+8,744,Ю 6м/с
1999-10-10,12,745,Ю 4м/с,+8,744,Ю 4м/с
1999-10-11,8,743,З 3м/с,+6,744,З 3м/с
1999-10-12,9,744,ЮЗ 4м/с,+7,743,ЮЗ 4м/с
1999-10-13,8,742,З 4м/с,+4,742,З 4м/с
1999-10-14,7,741,ЮЗ 3м/с,+5,741,ЮЗ 3м/с
1999-10-15,7,742,Ю 2м/с,+5,742,Ю 2м/с
1999-10-16,8,744,В 2м/с,+4,744,В 2м/с
1999-10-17,3,744,СВ 2м/с,+3,744,СВ 2м/с
1999-10-18,0,746,С 2м/с,0,747,С 2м/с
1999-10-19,0,749,С 3м/с,0,749,С 3м/с
1999-10-20,0,755,С 2м/с,-1,756,С 2м/с
1999-10-21,1,756,З 2м/с,0,756,З 2м/с
1999-10-22,3,758,С 3м/с,+1,759,С 3м/с
1999-10-23,6,759,З 1м/с,0,759,З 1м/с
1999-10-24,4,759,Ю 3м/с,0,758,Ю 3м/с
1999-10-25,0,758,Ю 3м/с,0,756,Ю 3м/с
1999-10-26,1,749,Ю 6м/с,+1,744,Ю 6м/с
1999-10-27,8,738,ЮЗ 3м/с,+8,735,ЮЗ 3м/с
1999-10-28,8,736,Ш,+7,739,Ш
1999-10-29,5,742,З 2м/с,+3,742,З 2м/с
1999-10-30,5,744,З 1м/с,+3,744,З 1м/с
1999-10-31,5,746,СЗ 2м/с,+4,746,СЗ 2м/с
1999-11-01,4,745,СЗ 3м/с,+3,745,СЗ 3м/с
1999-11-02,9,745,З 4м/с,+4,746,З 4м/с
1999-11-03,7,744,СЗ 2м/с,+5,744,СЗ 2м/с
1999-11-04,6,744,З 4м/с,+4,747,З 4м/с
1999-11-05,0,754,З 3м/с,0,750,З 3м/с
1999-11-06,-2,753,Ш,-4,753,Ш
1999-11-07,-3,758,СВ 1м/с,-7,759,СВ 1м/с
1999-11-08,-8,765,С 3м/с,-12,766,С 3м/с
1999-11-09,-6,768,З 2м/с,-10,765,З 2м/с
1999-11-10,-3,760,З 3м/с,-4,757,З 3м/с
1999-11-12,0,735,С 4м/с,-1,737,С 4м/с
1999-11-13,-4,738,Ю 4м/с,+1,733,Ю 4м/с
1999-11-14,3,732,ЮЗ 3м/с,0,732,ЮЗ 3м/с
1999-11-15,-1,734,С 2м/с,-2,736,С 2м/с
1999-11-16,-10,744,СЗ 1м/с,-11,750,СЗ 1м/с
1999-11-17,-5,749,З 4м/с,-4,749,З 4м/с
1999-11-18,-4,748,Ш,-6,747,Ш
1999-11-19,-11,745,СВ 3м/с,-13,749,СВ 3м/с
1999-11-20,-10,756,В 2м/с,-13,756,В 2м/с
1999-11-21,-8,756,ЮВ 2м/с,-6,756,ЮВ 2м/с
1999-11-22,-4,758,Ш,-5,759,Ш
1999-11-23,-6,759,В 3м/с,-12,760,В 3м/с
1999-11-24,-13,759,СВ 3м/с,-17,758,СВ 3м/с
1999-11-25,-18,756,С 2м/с,-21,757,С 2м/с
1999-11-26,-15,754,Ш,-19,752,Ш
1999-11-27,-14,751,СЗ 1м/с,-18,752,СЗ 1м/с
1999-11-28,-12,754,Ю 2м/с,-12,754,Ю 2м/с
1999-11-29,-3,753,Ю 3м/с,0,751,Ю 3м/с
1999-11-30,2,744,З 4м/с,-1,746,З 4м/с
1999-12-01,0,733,ЮЗ 9м/с,+1,730,ЮЗ 9м/с
1999-12-02,2,731,З 5м/с,0,734,З 5м/с
1999-12-03,1,738,З 3м/с,0,741,З 3м/с
1999-12-04,0,733,Ю 8м/с,+1,731,Ю 8м/с
1999-12-05,1,738,ЮЗ 5м/с,0,741,ЮЗ 5м/с
1999-12-07,-5,747,Ю 6м/с,-4,743,Ю 6м/с
1999-12-08,0,737,ЮЗ 3м/с,0,735,ЮЗ 3м/с
1999-12-09,1,740,СЗ 4м/с,-5,744,СЗ 4м/с
1999-12-10,1,744,ЮЗ 4м/с,+1,743,ЮЗ 4м/с
1999-12-11,1,747,ЮЗ 3м/с,0,747,ЮЗ 3м/с
1999-12-12,0,747,Ю 3м/с,+1,746,Ю 3м/с
1999-12-13,1,745,Ю 5м/с,0,746,Ю 5м/с
1999-12-14,0,743,Ю 3м/с,0,743,Ю 3м/с
1999-12-15,0,742,Ю 4м/с,0,742,Ю 4м/с
1999-12-16,1,741,ЮЗ 3м/с,0,744,ЮЗ 3м/с
1999-12-17,-1,748,З 4м/с,-3,749,З 4м/с
1999-12-18,-3,746,Ю 6м/с,-2,742,Ю 6м/с
1999-12-19,0,738,ЮЗ 4м/с,-3,739,ЮЗ 4м/с
1999-12-20,-3,742,З 3м/с,-4,744,З 3м/с
1999-12-21,-3,746,Ш,-4,744,Ш
1999-12-22,-8,751,СЗ 4м/с,-6,751,СЗ 4м/с
1999-12-23,-5,759,Ю 3м/с,-2,760,Ю 3м/с
1999-12-24,-8,762,ЮЗ 3м/с,-9,762,ЮЗ 3м/с
1999-12-25,-8,759,Ю 2м/с,-11,756,Ю 2м/с
1999-12-26,-11,747,ЮВ 3м/с,-9,745,ЮВ 3м/с
1999-12-27,-5,738,В 4м/с,-3,736,В 4м/с
1999-12-28,0,734,ЮВ 4м/с,0,735,ЮВ 4м/с
1999-12-29,-2,738,В 2м/с,-2,735,В 2м/с
1999-12-30,-1,731,Ю 4м/с,-3,732,Ю 4м/с
1999-12-31,-3,744,З 4м/с,-4,746,З 4м/с
