Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2002-02-19,2,741,Ю 5м/с,0,740,Ю 5м/с
2002-02-20,1,734,Ю 5м/с,0,734,Ю 5м/с
2002-02-21,0,739,Ю 6м/с,+3,738,Ю 6м/с
2002-02-22,1,738,ЮЗ 2м/с,-1,738,ЮЗ 2м/с
2002-02-23,-4,738,ЮЗ 3м/с,-6,739,ЮЗ 3м/с
2002-02-24,1,739,ЮЗ 3м/с,0,739,ЮЗ 3м/с
2002-02-25,0,737,СЗ 1м/с,0,738,СЗ 1м/с
2002-02-26,0,741,С 4м/с,-2,742,С 4м/с
2002-02-27,-1,742,Ю 4м/с,0,739,Ю 4м/с
2002-02-28,4,736,Ю 4м/с,+1,738,Ю 4м/с
2002-03-01,2,735,З 4м/с,+1,737,З 4м/с
2002-03-02,2,736,Ю 4м/с,0,733,Ю 4м/с
2002-03-03,-1,738,СЗ 5м/с,-7,737,СЗ 5м/с
2002-03-04,0,738,ЮЗ 2м/с,-5,739,ЮЗ 2м/с
2002-03-05,0,743,ЮЗ 3м/с,+1,741,ЮЗ 3м/с
2002-03-06,3,739,Ю 4м/с,+2,736,Ю 4м/с
2002-03-07,7,723,ЮЗ 5м/с,+4,720,ЮЗ 5м/с
2002-03-08,-2,726,З 5м/с,-3,731,З 5м/с
2002-03-09,0,744,З 3м/с,-1,743,З 3м/с
2002-03-10,2,738,Ю 3м/с,+3,736,Ю 3м/с
2002-03-11,3,743,З 5м/с,0,747,З 5м/с
2002-03-12,9,747,З 6м/с,+4,747,З 6м/с
2002-03-13,9,748,ЮЗ 1м/с,+6,747,ЮЗ 1м/с
2002-03-14,11,740,Ю 6м/с,+7,738,Ю 6м/с
2002-03-15,0,747,СЗ 6м/с,0,749,СЗ 6м/с
2002-03-16,3,753,СЗ 4м/с,+1,754,СЗ 4м/с
2002-03-17,7,756,З 4м/с,+2,756,З 4м/с
2002-03-18,9,753,ЮЗ 6м/с,+3,753,ЮЗ 6м/с
2002-03-19,9,752,ЮВ 4м/с,+4,750,ЮВ 4м/с
2002-03-20,3,747,ЮВ 4м/с,+3,745,ЮВ 4м/с
2002-03-21,4,743,ЮЗ 2м/с,+2,744,ЮЗ 2м/с
2002-03-22,5,741,З 2м/с,+1,741,З 2м/с
2002-03-23,8,744,С 3м/с,+4,747,С 3м/с
2002-03-24,7,750,С 5м/с,0,752,С 5м/с
2002-03-25,1,752,С 4м/с,0,751,С 4м/с
2002-03-26,5,751,С 3м/с,0,750,С 3м/с
2002-03-27,7,748,С 3м/с,+3,747,С 3м/с
2002-03-28,4,747,С 4м/с,+3,747,С 4м/с
2002-03-29,9,744,ЮЗ 5м/с,+7,743,ЮЗ 5м/с
2002-03-30,11,741,СЗ 4м/с,+4,743,СЗ 4м/с
2002-03-31,3,749,С 3м/с,-1,749,С 3м/с
2002-04-01,5,750,В 3м/с,+3,749,В 3м/с
2002-04-02,-2,750,СВ 5м/с,-3,753,СВ 5м/с
2002-04-03,0,752,С 7м/с,-4,751,С 7м/с
2002-04-04,-2,744,С 4м/с,-6,744,С 4м/с
2002-04-05,-1,748,Ю 2м/с,-1,750,Ю 2м/с
2002-04-06,4,752,В 3м/с,+1,752,В 3м/с
2002-04-07,8,750,В 4м/с,+3,750,В 4м/с
2002-04-08,6,752,В 3м/с,+3,753,В 3м/с
2002-04-09,9,750,СВ 5м/с,+8,751,СВ 5м/с
2002-04-10,11,753,С 4м/с,+4,755,С 4м/с
2002-04-11,12,756,З 1м/с,+5,755,З 1м/с
2002-04-12,14,756,ЮВ 2м/с,+9,755,ЮВ 2м/с
2002-04-13,15,753,ЮЗ 1м/с,+9,752,ЮЗ 1м/с
2002-04-14,15,750,ЮЗ 3м/с,+8,749,ЮЗ 3м/с
2002-04-15,16,747,ЮЗ 3м/с,+11,746,ЮЗ 3м/с
2002-04-16,18,744,ЮЗ 3м/с,+11,743,ЮЗ 3м/с
2002-04-17,17,744,Ю 4м/с,+10,745,Ю 4м/с
2002-04-18,9,749,С 3м/с,+8,750,С 3м/с
2002-04-19,11,755,СВ 2м/с,+9,754,СВ 2м/с
2002-04-20,16,757,ЮВ 4м/с,+12,756,ЮВ 4м/с
2002-04-21,15,755,Ю 2м/с,+10,754,Ю 2м/с
2002-04-22,11,753,СВ 3м/с,+8,752,СВ 3м/с
2002-04-23,13,750,С 1м/с,+10,750,С 1м/с
2002-04-24,15,747,Ю 3м/с,+10,747,Ю 3м/с
2002-04-25,17,745,Ю 1м/с,+12,746,Ю 1м/с
2002-04-26,17,744,С 2м/с,+10,744,С 2м/с
2002-04-27,16,745,Ю 3м/с,+10,746,Ю 3м/с
2002-04-28,17,748,Ю 4м/с,+14,748,Ю 4м/с
2002-04-29,20,750,Ю 5м/с,+10,750,Ю 5м/с
2002-04-30,18,751,Ю 4м/с,+14,752,Ю 4м/с
2002-05-01,20,751,ЮВ 4м/с,+15,752,ЮВ 4м/с
2002-05-02,20,754,ЮВ 3м/с,+16,755,ЮВ 3м/с
2002-05-03,22,757,Ю 2м/с,+13,756,Ю 2м/с
2002-05-04,23,756,СЗ 1м/с,+15,755,СЗ 1м/с
2002-05-05,24,754,В 2м/с,+14,753,В 2м/с
2002-05-06,24,750,З 4м/с,+17,750,З 4м/с
2002-05-07,14,753,С 5м/с,+10,754,С 5м/с
2002-05-08,16,755,С 4м/с,+11,753,С 4м/с
2002-05-09,22,748,З 5м/с,+15,747,З 5м/с
2002-05-10,19,746,С 4м/с,+12,748,С 4м/с
2002-05-11,11,751,СЗ 4м/с,+6,751,СЗ 4м/с
2002-05-12,13,751,СЗ 4м/с,+8,750,СЗ 4м/с
2002-05-13,20,746,СЗ 5м/с,+15,746,СЗ 5м/с
2002-05-14,16,749,СВ 3м/с,+9,750,СВ 3м/с
2002-05-15,20,751,Ю 4м/с,+15,750,Ю 4м/с
2002-05-16,23,746,Ю 6м/с,+15,747,Ю 6м/с
2002-05-17,13,740,ЮЗ 4м/с,+10,738,ЮЗ 4м/с
2002-05-18,14,737,З 4м/с,+11,738,З 4м/с
2002-05-19,10,739,З 4м/с,+4,740,З 4м/с
2002-05-20,4,745,СЗ 4м/с,+3,747,СЗ 4м/с
2002-05-21,11,747,СЗ 4м/с,+8,746,СЗ 4м/с
2002-05-22,18,743,СЗ 5м/с,+9,744,СЗ 5м/с
2002-05-23,13,745,СЗ 3м/с,+8,744,СЗ 3м/с
2002-05-24,14,740,З 1м/с,+12,740,З 1м/с
2002-05-25,13,743,СЗ 3м/с,+10,744,СЗ 3м/с
2002-05-26,15,747,С 3м/с,+12,747,С 3м/с
2002-05-27,18,744,С 4м/с,+14,743,С 4м/с
2002-05-28,17,744,С 2м/с,+11,744,С 2м/с
2002-05-29,20,744,С 3м/с,+16,743,С 3м/с
2002-05-30,19,745,СВ 3м/с,+13,745,СВ 3м/с
2002-05-31,19,744,С 3м/с,+15,746,С 3м/с
2002-06-01,23,747,С 2м/с,+16,746,С 2м/с
2002-06-02,26,746,З 2м/с,+17,746,З 2м/с
2002-06-03,26,745,З 2м/с,+20,744,З 2м/с
2002-06-04,21,744,СЗ 3м/с,+16,744,СЗ 3м/с
2002-06-05,16,747,СВ 4м/с,+13,747,СВ 4м/с
2002-06-06,15,748,СВ 4м/с,+13,748,СВ 4м/с
2002-06-07,19,749,С 3м/с,+18,748,С 3м/с
2002-06-08,19,747,Ю 3м/с,+16,745,Ю 3м/с
2002-06-09,15,745,СВ 1м/с,+13,746,СВ 1м/с
2002-06-10,22,746,СВ 3м/с,+16,747,СВ 3м/с
2002-06-11,24,747,З 2м/с,+19,747,З 2м/с
2002-06-12,25,747,СЗ 2м/с,+21,747,СЗ 2м/с
2002-06-13,27,747,ЮЗ 2м/с,+18,746,ЮЗ 2м/с
2002-06-14,24,740,ЮЗ 5м/с,+12,740,ЮЗ 5м/с
2002-06-15,13,735,Ю 5м/с,+12,735,Ю 5м/с
2002-06-16,17,739,СЗ 5м/с,+15,740,СЗ 5м/с
2002-06-17,18,740,Ю 2м/с,+16,741,Ю 2м/с
2002-06-18,22,744,С 3м/с,+18,746,С 3м/с
2002-06-19,25,749,С 3м/с,+20,749,С 3м/с
2002-06-20,29,747,З 3м/с,+26,745,З 3м/с
2002-06-21,25,748,С 4м/с,+19,747,С 4м/с
2002-06-22,26,740,СЗ 4м/с,+18,741,СЗ 4м/с
2002-06-23,21,744,З 3м/с,+17,744,З 3м/с
2002-06-24,15,741,З 6м/с,+15,744,З 6м/с
2002-06-25,12,743,СЗ 4м/с,+14,744,СЗ 4м/с
2002-06-26,20,745,СЗ 2м/с,+15,746,СЗ 2м/с
2002-06-27,21,746,З 3м/с,+17,747,З 3м/с
2002-06-28,23,747,Ю 2м/с,+19,747,Ю 2м/с
2002-06-29,27,746,Ю 6м/с,+22,745,Ю 6м/с
2002-06-30,21,745,З 3м/с,+18,747,З 3м/с
2002-07-01,24,749,З 3м/с,+18,749,З 3м/с
2002-07-02,24,750,ЮЗ 2м/с,+19,751,ЮЗ 2м/с
2002-07-03,28,753,ЮЗ 2м/с,+22,753,ЮЗ 2м/с
2002-07-04,28,753,Ю 2м/с,+23,751,Ю 2м/с
2002-07-05,29,750,Ю 3м/с,+21,749,Ю 3м/с
2002-07-06,26,750,ЮЗ 1м/с,+23,750,ЮЗ 1м/с
2002-07-07,30,749,ЮВ 1м/с,+23,748,ЮВ 1м/с
2002-07-08,31,747,Ю 3м/с,+25,746,Ю 3м/с
2002-07-09,26,749,З 3м/с,+23,750,З 3м/с
2002-07-10,21,750,З 1м/с,+18,750,З 1м/с
2002-07-11,24,748,СВ 3м/с,+22,747,СВ 3м/с
2002-07-12,28,748,СВ 2м/с,+23,748,СВ 2м/с
2002-07-13,29,748,ЮВ 2м/с,+24,747,ЮВ 2м/с
2002-07-14,27,747,З 2м/с,+20,745,З 2м/с
2002-07-15,25,748,СВ 2м/с,+19,747,СВ 2м/с
2002-07-16,25,745,ЮЗ 3м/с,+17,744,ЮЗ 3м/с
2002-07-17,24,744,З 4м/с,+18,744,З 4м/с
2002-07-18,21,748,С 3м/с,+15,749,С 3м/с
2002-07-19,25,751,СЗ 3м/с,+20,751,СЗ 3м/с
2002-07-20,28,751,С 2м/с,+20,750,С 2м/с
2002-07-21,31,747,З 3м/с,+22,744,З 3м/с
2002-07-22,31,743,Ю 2м/с,+21,742,Ю 2м/с
2002-07-23,32,741,ЮЗ 1м/с,+27,741,ЮЗ 1м/с
2002-07-24,29,741,ЮЗ 2м/с,+26,740,ЮЗ 2м/с
2002-07-25,28,739,Ю 3м/с,+20,741,Ю 3м/с
2002-07-26,24,759,ЮЗ 2м/с,+20,747,ЮЗ 2м/с
2002-07-27,28,751,СВ 2м/с,+22,751,СВ 2м/с
2002-07-28,28,755,СВ 2м/с,+23,755,СВ 2м/с
2002-07-29,29,755,СВ 2м/с,+22,754,СВ 2м/с
2002-07-30,30,752,СЗ 2м/с,+23,751,СЗ 2м/с
2002-07-31,31,750,ЮВ 2м/с,+24,748,ЮВ 2м/с
2002-08-01,33,747,Ш,+26,746,Ш
2002-08-02,27,746,ЮЗ 3м/с,+22,743,ЮЗ 3м/с
2002-08-03,25,743,СВ 2м/с,+18,748,СВ 2м/с
2002-08-04,23,744,СВ 1м/с,+19,744,СВ 1м/с
2002-08-05,22,744,ЮВ 3м/с,+17,745,ЮВ 3м/с
2002-08-06,17,747,С 3м/с,+14,748,С 3м/с
2002-08-07,16,747,СВ 2м/с,+13,747,СВ 2м/с
2002-08-08,17,744,С 2м/с,+16,744,С 2м/с
2002-08-09,16,745,С 3м/с,+11,746,С 3м/с
2002-08-10,10,750,СЗ 2м/с,+10,750,СЗ 2м/с
2002-08-11,23,750,З 2м/с,+16,748,З 2м/с
2002-08-12,27,747,З 2м/с,+18,746,З 2м/с
2002-08-13,23,745,З 3м/с,+16,744,З 3м/с
2002-08-14,21,744,В 2м/с,+17,744,В 2м/с
2002-08-15,25,746,СВ 3м/с,+18,747,СВ 3м/с
2002-08-16,25,745,Ю 2м/с,+17,745,Ю 2м/с
2002-08-17,21,745,С 3м/с,+15,746,С 3м/с
2002-08-18,17,749,СЗ 4м/с,+8,750,СЗ 4м/с
2002-08-19,19,750,З 3м/с,+16,750,З 3м/с
2002-08-20,26,746,З 5м/с,+21,745,З 5м/с
2002-08-21,20,745,С 3м/с,+14,744,С 3м/с
2002-08-22,14,744,СВ 4м/с,+7,744,СВ 4м/с
2002-08-23,17,745,С 4м/с,+12,747,С 4м/с
2002-08-24,19,750,З 3м/с,+13,750,З 3м/с
2002-08-25,18,751,С 3м/с,+14,751,С 3м/с
2002-08-26,14,753,СВ 3м/с,+9,753,СВ 3м/с
2002-08-27,17,753,ЮЗ 2м/с,+10,751,ЮЗ 2м/с
2002-08-28,23,751,СЗ 2м/с,+15,750,СЗ 2м/с
2002-08-29,27,752,З 2м/с,+16,751,З 2м/с
2002-08-30,27,753,З 2м/с,+16,752,З 2м/с
2002-08-31,27,750,З 3м/с,+17,750,З 3м/с
2002-09-01,28,750,З 3м/с,+18,750,З 3м/с
2002-09-02,24,753,С 1м/с,+17,754,С 1м/с
2002-09-03,23,756,СЗ 2м/с,+13,753,СЗ 2м/с
2002-09-04,24,753,ЮЗ 3м/с,+14,753,ЮЗ 3м/с
2002-09-05,23,753,ЮВ 3м/с,+17,752,ЮВ 3м/с
2002-09-06,22,750,Ю 2м/с,+18,750,Ю 2м/с
2002-09-07,23,750,В 2м/с,+18,750,В 2м/с
2002-09-08,20,749,СВ 2м/с,+14,750,СВ 2м/с
2002-09-09,17,748,ЮЗ 1м/с,+16,747,ЮЗ 1м/с
2002-09-10,18,742,С 2м/с,+12,741,С 2м/с
2002-09-11,8,744,С 5м/с,+8,747,С 5м/с
2002-09-12,12,752,С 4м/с,+5,753,С 4м/с
2002-09-13,16,751,СЗ 1м/с,+8,750,СЗ 1м/с
2002-09-14,17,746,Ю 5м/с,+12,745,Ю 5м/с
2002-09-15,11,739,В 1м/с,+12,734,В 1м/с
2002-09-16,17,742,З 3м/с,+10,743,З 3м/с
2002-09-17,11,735,СВ 3м/с,+11,732,СВ 3м/с
2002-09-18,9,735,З 4м/с,+7,736,З 4м/с
2002-09-19,10,736,З 3м/с,+8,738,З 3м/с
2002-09-20,11,744,З 3м/с,+6,747,З 3м/с
2002-09-21,10,750,ЮВ 1м/с,+7,747,ЮВ 1м/с
2002-09-22,9,745,З 1м/с,+9,745,З 1м/с
2002-09-23,9,744,В 2м/с,+9,741,В 2м/с
2002-09-24,9,746,Ю 2м/с,+2,748,Ю 2м/с
2002-09-25,12,747,Ю 2м/с,+7,745,Ю 2м/с
2002-09-26,13,743,СЗ 1м/с,+7,743,СЗ 1м/с
2002-09-27,10,745,СВ 2м/с,+9,744,СВ 2м/с
2002-09-28,7,736,С 3м/с,+4,743,С 3м/с
2002-09-29,7,750,З 3м/с,+4,751,З 3м/с
2002-09-30,13,751,З 3м/с,+11,751,З 3м/с
2002-10-01,13,744,ЮЗ 4м/с,+10,742,ЮЗ 4м/с
2002-10-02,5,745,СЗ 4м/с,+2,745,СЗ 4м/с
2002-10-03,5,738,З 3м/с,+1,738,З 3м/с
2002-10-04,5,743,СЗ 3м/с,0,746,СЗ 3м/с
2002-10-05,7,748,З 4м/с,+2,747,З 4м/с
2002-10-06,0,744,С 2м/с,0,748,С 2м/с
2002-10-07,4,751,В 1м/с,+3,750,В 1м/с
2002-10-08,4,737,В 3м/с,+7,737,В 3м/с
2002-10-09,8,741,ЮВ 3м/с,+4,741,ЮВ 3м/с
2002-10-10,3,747,ЮЗ 3м/с,0,747,ЮЗ 3м/с
2002-10-11,3,749,З 2м/с,+1,750,З 2м/с
2002-10-12,1,753,С 2м/с,+1,754,С 2м/с
2002-10-13,0,758,С 2м/с,-2,762,С 2м/с
2002-10-14,1,764,В 1м/с,-4,763,В 1м/с
2002-10-15,2,759,ЮВ 2м/с,0,755,ЮВ 2м/с
2002-10-16,0,745,Ю 3м/с,0,742,Ю 3м/с
2002-10-17,7,740,ЮЗ 2м/с,+7,739,ЮЗ 2м/с
2002-10-18,13,738,Ю 3м/с,+13,736,Ю 3м/с
2002-10-19,11,738,З 5м/с,+8,743,З 5м/с
2002-10-20,5,748,Ю 2м/с,+2,746,Ю 2м/с
2002-10-21,2,741,З 4м/с,+1,742,З 4м/с
2002-10-22,1,745,З 2м/с,0,745,З 2м/с
2002-10-23,3,741,В 1м/с,+7,738,В 1м/с
2002-10-24,10,740,З 3м/с,+7,742,З 3м/с
2002-10-25,9,744,Ю 3м/с,+9,743,Ю 3м/с
2002-10-26,3,743,З 5м/с,+2,744,З 5м/с
2002-10-27,3,737,ЮВ 2м/с,+3,737,ЮВ 2м/с
2002-10-28,7,738,ЮВ 3м/с,+5,734,ЮВ 3м/с
2002-10-29,7,730,ЮВ 2м/с,+6,731,ЮВ 2м/с
2002-10-30,3,736,СЗ 3м/с,+1,738,СЗ 3м/с
2002-10-31,2,744,ЮЗ 1м/с,+1,745,ЮЗ 1м/с
2002-11-01,1,749,ЮЗ 2м/с,0,750,ЮЗ 2м/с
2002-11-02,2,747,ЮВ 2м/с,+1,747,ЮВ 2м/с
2002-11-03,0,741,СВ 3м/с,0,734,СВ 3м/с
2002-11-04,-2,738,СЗ 5м/с,-4,742,СЗ 5м/с
2002-11-05,-2,747,З 3м/с,-2,750,З 3м/с
2002-11-06,-2,756,З 4м/с,-5,756,З 4м/с
2002-11-07,0,753,ЮЗ 3м/с,-4,753,ЮЗ 3м/с
2002-11-08,-1,747,Ю 5м/с,0,745,Ю 5м/с
2002-11-09,0,741,В 1м/с,+1,738,В 1м/с
2002-11-10,0,735,С 1м/с,0,735,С 1м/с
2002-11-11,-2,737,З 2м/с,-2,737,З 2м/с
2002-11-12,-2,741,ЮЗ 2м/с,-3,741,ЮЗ 2м/с
2002-11-13,-6,747,ЮЗ 2м/с,-5,746,ЮЗ 2м/с
2002-11-14,0,743,ЮЗ 3м/с,0,744,ЮЗ 3м/с
2002-11-15,0,746,Ю 4м/с,0,747,Ю 4м/с
2002-11-16,4,742,Ю 3м/с,+5,743,Ю 3м/с
2002-11-17,4,747,ЮВ 2м/с,+6,744,ЮВ 2м/с
2002-11-18,9,742,ЮЗ 5м/с,+7,745,ЮЗ 5м/с
2002-11-19,5,753,СЗ 1м/с,+4,752,СЗ 1м/с
2002-11-20,7,744,Ю 2м/с,+5,744,Ю 2м/с
2002-11-21,7,745,Ю 3м/с,+2,747,Ю 3м/с
2002-11-22,1,750,Ю 2м/с,0,749,Ю 2м/с
2002-11-23,0,751,С 2м/с,-4,753,С 2м/с
2002-11-24,-5,759,С 1м/с,-6,759,С 1м/с
2002-11-25,-6,761,Ю 1м/с,-6,760,Ю 1м/с
2002-11-26,-4,759,ЮЗ 3м/с,-2,758,ЮЗ 3м/с
2002-11-27,0,750,Ю 5м/с,0,747,Ю 5м/с
2002-11-28,1,745,З 3м/с,0,746,З 3м/с
2002-11-29,-14,756,С 5м/с,-16,759,С 5м/с
2002-11-30,-14,767,С 4м/с,-16,769,С 4м/с
2002-12-01,-14,772,С 2м/с,-17,772,С 2м/с
2002-12-02,-10,770,ЮВ 2м/с,-10,768,ЮВ 2м/с
2002-12-03,-7,763,ЮВ 2м/с,-8,760,ЮВ 2м/с
2002-12-04,-6,756,ЮВ 2м/с,-6,756,ЮВ 2м/с
2002-12-05,-7,757,С 3м/с,-10,758,С 3м/с
2002-12-06,-12,763,СЗ 3м/с,-10,761,СЗ 3м/с
2002-12-07,-10,758,С 5м/с,-13,758,С 5м/с
2002-12-08,-16,687,СЗ 3м/с,-18,762,СЗ 3м/с
2002-12-09,-11,755,СЗ 3м/с,-12,756,СЗ 3м/с
2002-12-10,-10,752,З 3м/с,-10,750,З 3м/с
2002-12-11,-7,751,СЗ 3м/с,-10,750,СЗ 3м/с
2002-12-12,-3,743,З 2м/с,-2,744,З 2м/с
2002-12-13,-12,754,С 2м/с,-14,755,С 2м/с
2002-12-14,-17,762,Ш,-19,763,Ш
2002-12-15,-10,762,З 2м/с,-9,762,З 2м/с
2002-12-16,-6,764,З 1м/с,-15,765,З 1м/с
2002-12-17,-10,764,ЮВ 1м/с,-8,762,ЮВ 1м/с
2002-12-18,-13,758,Ю 4м/с,-14,754,Ю 4м/с
2002-12-19,-15,754,ЮВ 1м/с,-17,754,ЮВ 1м/с
2002-12-20,-11,751,ЮЗ 1м/с,-13,749,ЮЗ 1м/с
2002-12-21,-8,739,Ю 5м/с,-9,738,Ю 5м/с
2002-12-22,-8,736,ЮЗ 2м/с,-10,736,ЮЗ 2м/с
2002-12-23,-13,737,З 2м/с,-16,738,З 2м/с
2002-12-24,-17,739,СЗ 4м/с,-20,741,СЗ 4м/с
2002-12-25,-10,742,СЗ 2м/с,-11,743,СЗ 2м/с
2002-12-26,-16,746,СЗ 2м/с,-17,746,СЗ 2м/с
2002-12-27,-18,746,З 1м/с,-24,746,З 1м/с
2002-12-28,-24,748,Ш,-28,750,Ш
2002-12-29,-21,750,ЮВ 2м/с,-17,744,ЮВ 2м/с
2002-12-30,-6,729,ЮВ 3м/с,-2,799,ЮВ 3м/с
2002-12-31,-13,729,З 7м/с,-20,733,З 7м/с
