Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2014-02-13,1,746,ЮВ 4м/с,+1,745,ЮВ 4м/с
2014-02-14,3,745,Ю 2м/с,+1,746,Ю 2м/с
2014-02-15,1,747,Ю 1м/с,+1,748,Ю 1м/с
2014-02-16,1,748,Ш,+1,747,Ш
2014-02-17,1,741,Ю 2м/с,0,740,Ю 2м/с
2014-02-18,2,739,ЮЗ 2м/с,+2,740,ЮЗ 2м/с
2014-02-19,2,743,З 3м/с,-1,742,З 3м/с
2014-02-20,1,739,С 3м/с,-1,741,С 3м/с
2014-02-21,-1,748,СЗ 1м/с,-3,751,СЗ 1м/с
2014-02-22,-1,756,ЮВ 2м/с,-2,756,ЮВ 2м/с
2014-02-23,2,758,Ю 4м/с,0,759,Ю 4м/с
2014-02-24,0,763,Ю 4м/с,-4,764,Ю 4м/с
2014-02-25,-1,765,Ю 2м/с,-6,765,Ю 2м/с
2014-02-26,0,763,В 1м/с,-3,761,В 1м/с
2014-02-27,2,759,ЮВ 1м/с,-1,758,ЮВ 1м/с
2014-02-28,2,755,ЮВ 2м/с,-2,754,ЮВ 2м/с
2014-03-01,-1,753,В 1м/с,-4,753,В 1м/с
2014-03-02,-1,752,ЮВ 1м/с,-2,752,ЮВ 1м/с
2014-03-03,1,751,В 1м/с,-2,751,В 1м/с
2014-03-04,-2,749,В 2м/с,-2,750,В 2м/с
2014-03-05,2,754,В 1м/с,-3,755,В 1м/с
2014-03-06,2,759,С 2м/с,-2,760,С 2м/с
2014-03-07,2,763,Ю 3м/с,-2,763,Ю 3м/с
2014-03-08,5,759,Ю 4м/с,+1,758,Ю 4м/с
2014-03-09,6,759,З 2м/с,+1,760,З 2м/с
2014-03-10,8,755,ЮЗ 4м/с,+4,753,ЮЗ 4м/с
2014-03-11,9,746,СЗ 3м/с,+2,748,СЗ 3м/с
2014-03-12,5,749,СЗ 3м/с,-1,748,СЗ 3м/с
2014-03-13,8,742,СЗ 4м/с,+3,744,СЗ 4м/с
2014-03-14,9,735,ЮЗ 5м/с,+5,737,ЮЗ 5м/с
2014-03-15,6,732,Ю 6м/с,+6,724,Ю 6м/с
2014-03-16,4,721,ЮЗ 6м/с,0,724,ЮЗ 6м/с
2014-03-17,0,726,В 1м/с,0,728,В 1м/с
2014-03-18,-2,733,СЗ 4м/с,-3,737,СЗ 4м/с
2014-03-19,-3,735,Ю 5м/с,0,734,Ю 5м/с
2014-03-20,-4,739,В 1м/с,-6,745,В 1м/с
2014-03-21,-2,750,Ю 6м/с,+1,748,Ю 6м/с
2014-03-22,12,742,ЮЗ 4м/с,+9,743,ЮЗ 4м/с
2014-03-23,16,745,Ю 4м/с,+9,746,Ю 4м/с
2014-03-24,16,746,Ю 4м/с,+10,746,Ю 4м/с
2014-03-25,16,747,Ю 3м/с,+9,748,Ю 3м/с
2014-03-26,11,754,СВ 4м/с,+3,758,СВ 4м/с
2014-03-27,8,755,Ю 3м/с,0,752,Ю 3м/с
2014-03-28,2,745,С 5м/с,-3,747,С 5м/с
2014-03-29,2,748,С 5м/с,-1,749,С 5м/с
2014-03-30,6,742,СЗ 3м/с,+2,740,СЗ 3м/с
2014-03-31,4,736,В 1м/с,0,735,В 1м/с
2014-04-01,-1,739,С 4м/с,-1,742,С 4м/с
2014-04-02,2,744,СЗ 3м/с,-1,745,СЗ 3м/с
2014-04-03,3,744,З 3м/с,0,743,З 3м/с
2014-04-04,3,738,Ю 2м/с,0,739,Ю 2м/с
2014-04-05,3,748,С 5м/с,-1,750,С 5м/с
2014-04-06,9,748,З 6м/с,+6,746,З 6м/с
2014-04-07,11,742,З 4м/с,+5,743,З 4м/с
2014-04-08,7,741,ЮЗ 2м/с,+4,742,ЮЗ 2м/с
2014-04-09,6,744,С 3м/с,+2,746,С 3м/с
2014-04-10,5,755,В 2м/с,-1,757,В 2м/с
2014-04-11,7,761,Ю 2м/с,+2,759,Ю 2м/с
2014-04-12,9,756,Ю 5м/с,+4,755,Ю 5м/с
2014-04-13,12,751,Ю 4м/с,+7,749,Ю 4м/с
2014-04-14,8,744,ЮЗ 5м/с,+6,745,ЮЗ 5м/с
2014-04-15,14,747,Ю 5м/с,+11,747,Ю 5м/с
2014-04-16,18,749,Ю 6м/с,+10,751,Ю 6м/с
2014-04-17,12,753,СЗ 3м/с,+5,753,СЗ 3м/с
2014-04-18,14,753,З 1м/с,+10,754,З 1м/с
2014-04-19,18,755,С 2м/с,+11,755,С 2м/с
2014-04-20,21,753,В 1м/с,+13,752,В 1м/с
2014-04-21,24,753,ЮВ 2м/с,+18,752,ЮВ 2м/с
2014-04-22,22,751,Ю 3м/с,+17,749,Ю 3м/с
2014-04-23,18,745,СЗ 3м/с,+8,748,СЗ 3м/с
2014-04-24,8,754,С 5м/с,+3,755,С 5м/с
2014-04-25,15,747,СЗ 5м/с,+11,746,СЗ 5м/с
2014-04-26,10,751,С 3м/с,+4,751,С 3м/с
2014-04-27,17,750,З 2м/с,+11,749,З 2м/с
2014-04-28,20,746,ЮЗ 5м/с,+15,745,ЮЗ 5м/с
2014-04-29,20,743,Ю 3м/с,+15,742,Ю 3м/с
2014-04-30,20,739,ЮВ 1м/с,+13,739,ЮВ 1м/с
2014-05-01,23,740,Ю 1м/с,+17,740,Ю 1м/с
2014-05-02,23,740,З 4м/с,+14,742,З 4м/с
2014-05-03,11,747,С 3м/с,+4,749,С 3м/с
2014-05-04,12,750,ЮВ 1м/с,+10,746,ЮВ 1м/с
2014-05-05,13,733,Ю 6м/с,+7,738,Ю 6м/с
2014-05-06,9,743,ЮЗ 5м/с,+5,746,ЮЗ 5м/с
2014-05-07,10,753,З 4м/с,+5,754,З 4м/с
2014-05-08,19,755,Ю 5м/с,+14,754,Ю 5м/с
2014-05-09,18,754,Ю 4м/с,+16,753,Ю 4м/с
2014-05-10,15,748,Ш,+12,743,Ш
2014-05-11,18,743,ЮЗ 3м/с,+13,746,ЮЗ 3м/с
2014-05-12,22,748,Ю 4м/с,+16,746,Ю 4м/с
2014-05-13,24,742,Ю 4м/с,+16,745,Ю 4м/с
2014-05-14,21,749,З 2м/с,+12,751,З 2м/с
2014-05-15,22,753,СВ 1м/с,+18,753,СВ 1м/с
2014-05-16,23,754,СВ 3м/с,+18,753,СВ 3м/с
2014-05-17,21,752,СВ 2м/с,+18,752,СВ 2м/с
2014-05-18,26,753,В 3м/с,+21,753,В 3м/с
2014-05-19,27,755,В 1м/с,+18,755,В 1м/с
2014-05-20,27,756,ЮВ 1м/с,+19,755,ЮВ 1м/с
2014-05-21,28,755,ЮЗ 1м/с,+17,754,ЮЗ 1м/с
2014-05-22,28,753,ЮЗ 1м/с,+18,753,ЮЗ 1м/с
2014-05-23,27,753,СЗ 1м/с,+18,753,СЗ 1м/с
2014-05-24,25,753,Ю 1м/с,+18,752,Ю 1м/с
2014-05-25,29,750,З 1м/с,+19,749,З 1м/с
2014-05-26,28,746,СЗ 2м/с,+20,745,СЗ 2м/с
2014-05-27,27,742,З 1м/с,+16,742,З 1м/с
2014-05-28,18,745,В 2м/с,+18,745,В 2м/с
2014-05-29,20,746,В 1м/с,+20,746,В 1м/с
2014-05-30,23,749,ЮВ 2м/с,+20,749,ЮВ 2м/с
2014-05-31,25,750,ЮВ 4м/с,+20,750,ЮВ 4м/с
2014-06-01,26,749,ЮВ 3м/с,+22,749,ЮВ 3м/с
2014-06-02,28,752,ЮВ 5м/с,+22,753,ЮВ 5м/с
2014-06-03,29,755,Ю 2м/с,+17,755,Ю 2м/с
2014-06-04,30,754,ЮВ 2м/с,+24,753,ЮВ 2м/с
2014-06-05,32,752,Ю 1м/с,+22,751,Ю 1м/с
2014-06-06,33,751,СЗ 2м/с,+20,750,СЗ 2м/с
2014-06-07,30,750,С 2м/с,+20,750,С 2м/с
2014-06-08,28,748,СЗ 3м/с,+21,747,СЗ 3м/с
2014-06-09,17,744,ЮЗ 1м/с,+16,743,ЮЗ 1м/с
2014-06-10,18,739,С 2м/с,+14,738,С 2м/с
2014-06-11,12,741,СВ 4м/с,+12,743,СВ 4м/с
2014-06-12,19,741,СВ 5м/с,+13,742,СВ 5м/с
2014-06-13,19,738,СЗ 1м/с,+12,738,СЗ 1м/с
2014-06-14,16,736,СВ 3м/с,+15,736,СВ 3м/с
2014-06-15,19,738,С 3м/с,+14,741,С 3м/с
2014-06-16,15,745,СЗ 2м/с,+10,745,СЗ 2м/с
2014-06-17,19,743,ЮЗ 3м/с,+11,743,ЮЗ 3м/с
2014-06-18,15,743,СЗ 3м/с,+8,742,СЗ 3м/с
2014-06-19,17,742,С 2м/с,+11,743,С 2м/с
2014-06-20,20,743,ЮЗ 2м/с,+17,742,ЮЗ 2м/с
2014-06-21,14,740,В 1м/с,+13,739,В 1м/с
2014-06-22,18,741,СЗ 2м/с,+12,743,СЗ 2м/с
2014-06-23,19,744,З 4м/с,+13,744,З 4м/с
2014-06-24,18,743,З 4м/с,+11,743,З 4м/с
2014-06-25,20,741,З 3м/с,+12,742,З 3м/с
2014-06-26,18,746,С 2м/с,+12,746,С 2м/с
2014-06-27,11,743,СВ 4м/с,+10,741,СВ 4м/с
2014-06-28,9,743,СЗ 5м/с,+8,746,СЗ 5м/с
2014-06-29,18,751,СЗ 3м/с,+12,751,СЗ 3м/с
2014-06-30,23,751,ЮЗ 5м/с,+18,750,ЮЗ 5м/с
2014-07-01,26,750,Ш,+21,749,Ш
2014-07-02,29,746,Ю 6м/с,+19,747,Ю 6м/с
2014-07-03,22,750,СЗ 2м/с,+15,750,СЗ 2м/с
2014-07-04,22,749,С 1м/с,+15,749,С 1м/с
2014-07-05,23,749,З 1м/с,+16,749,З 1м/с
2014-07-06,25,750,З 1м/с,+17,750,З 1м/с
2014-07-07,25,751,СВ 2м/с,+20,751,СВ 2м/с
2014-07-08,24,749,В 1м/с,+17,749,В 1м/с
2014-07-09,26,746,Ш,+17,745,Ш
2014-07-10,26,743,З 2м/с,+17,745,З 2м/с
2014-07-11,19,749,СВ 2м/с,+17,750,СВ 2м/с
2014-07-12,23,753,В 2м/с,+18,753,В 2м/с
2014-07-13,26,752,Ю 2м/с,+17,751,Ю 2м/с
2014-07-14,28,752,Ю 2м/с,+19,751,Ю 2м/с
2014-07-15,30,751,Ш,+20,751,Ш
2014-07-16,27,750,С 1м/с,+20,749,С 1м/с
2014-07-17,31,748,СЗ 2м/с,+18,748,СЗ 2м/с
2014-07-18,22,749,СВ 2м/с,+19,749,СВ 2м/с
2014-07-19,24,748,СВ 2м/с,+17,748,СВ 2м/с
2014-07-20,26,747,С 2м/с,+16,746,С 2м/с
2014-07-21,24,746,В 2м/с,+17,747,В 2м/с
2014-07-22,23,749,СВ 2м/с,+15,749,СВ 2м/с
2014-07-23,26,749,С 2м/с,+16,749,С 2м/с
2014-07-24,19,748,З 1м/с,+16,748,З 1м/с
2014-07-25,23,750,СВ 3м/с,+16,749,СВ 3м/с
2014-07-26,26,748,СВ 3м/с,+20,750,СВ 3м/с
2014-07-27,26,752,С 4м/с,+17,752,С 4м/с
2014-07-28,31,751,З 2м/с,+18,750,З 2м/с
2014-07-29,31,749,З 2м/с,+20,748,З 2м/с
2014-07-30,32,748,З 3м/с,+21,748,З 3м/с
2014-07-31,33,748,С 2м/с,+20,748,С 2м/с
2014-08-01,34,749,В 1м/с,+22,749,В 1м/с
2014-08-02,33,750,В 2м/с,+20,750,В 2м/с
2014-08-03,27,750,С 3м/с,+19,750,С 3м/с
2014-08-04,28,749,СВ 2м/с,+21,749,СВ 2м/с
2014-08-05,25,748,СВ 2м/с,+21,748,СВ 2м/с
2014-08-06,25,748,В 2м/с,+17,748,В 2м/с
2014-08-07,24,746,СВ 1м/с,+17,746,СВ 1м/с
2014-08-08,27,744,Ш,+20,743,Ш
2014-08-09,28,743,С 2м/с,+21,744,С 2м/с
2014-08-10,24,744,СВ 4м/с,+20,745,СВ 4м/с
2014-08-11,27,746,С 2м/с,+18,746,С 2м/с
2014-08-12,30,746,Ю 1м/с,+24,745,Ю 1м/с
2014-08-13,30,744,З 3м/с,+22,746,З 3м/с
2014-08-14,28,747,ЮЗ 2м/с,+24,745,ЮЗ 2м/с
2014-08-15,34,741,ЮЗ 4м/с,+27,739,ЮЗ 4м/с
2014-08-16,24,740,С 2м/с,+15,740,С 2м/с
2014-08-17,24,740,З 1м/с,+16,741,З 1м/с
2014-08-18,22,745,С 2м/с,+15,746,С 2м/с
2014-08-19,25,747,В 1м/с,+15,748,В 1м/с
2014-08-20,28,749,СВ 1м/с,+18,748,СВ 1м/с
2014-08-21,28,747,Ш,+19,746,Ш
2014-08-22,20,744,Ю 1м/с,+16,745,Ю 1м/с
2014-08-23,20,748,СВ 1м/с,+11,749,СВ 1м/с
2014-08-24,21,750,В 1м/с,+14,749,В 1м/с
2014-08-25,21,743,Ю 3м/с,+16,744,Ю 3м/с
2014-08-26,21,745,З 3м/с,+10,745,З 3м/с
2014-08-27,13,740,ЮЗ 3м/с,+13,740,ЮЗ 3м/с
2014-08-28,18,741,Ш,+11,740,Ш
2014-08-29,19,740,СЗ 3м/с,+13,742,СЗ 3м/с
2014-08-30,17,745,З 3м/с,+10,747,З 3м/с
2014-08-31,17,750,С 1м/с,+14,751,С 1м/с
2014-09-01,13,752,В 1м/с,+14,751,В 1м/с
2014-09-02,20,751,С 1м/с,+13,751,С 1м/с
2014-09-03,14,754,С 2м/с,+12,755,С 2м/с
2014-09-04,18,754,СВ 3м/с,+9,754,СВ 3м/с
2014-09-05,21,753,С 1м/с,+11,752,С 1м/с
2014-09-06,23,750,С 2м/с,+13,750,С 2м/с
2014-09-07,21,750,С 2м/с,+12,751,С 2м/с
2014-09-08,23,752,В 1м/с,+16,752,В 1м/с
2014-09-09,21,752,ЮВ 1м/с,+13,752,ЮВ 1м/с
2014-09-10,17,754,Ю 2м/с,+16,755,Ю 2м/с
2014-09-11,23,757,Ю 2м/с,+13,757,Ю 2м/с
2014-09-12,24,756,В 1м/с,+12,755,В 1м/с
2014-09-13,24,753,З 1м/с,+15,752,З 1м/с
2014-09-14,12,752,С 2м/с,+11,753,С 2м/с
2014-09-15,11,754,СВ 2м/с,+6,753,СВ 2м/с
2014-09-16,16,753,С 4м/с,+12,755,С 4м/с
2014-09-17,14,756,СЗ 2м/с,+8,757,СЗ 2м/с
2014-09-18,13,758,С 1м/с,+3,758,С 1м/с
2014-09-19,18,757,СЗ 1м/с,+7,756,СЗ 1м/с
2014-09-20,20,754,З 1м/с,+9,754,З 1м/с
2014-09-21,21,751,Ю 2м/с,+13,750,Ю 2м/с
2014-09-22,20,748,Ю 4м/с,+13,747,Ю 4м/с
2014-09-23,19,742,Ю 5м/с,+14,740,Ю 5м/с
2014-09-24,21,739,В 2м/с,+12,740,В 2м/с
2014-09-25,16,744,С 3м/с,+10,746,С 3м/с
2014-09-26,15,749,С 1м/с,+7,749,С 1м/с
2014-09-27,12,748,ЮЗ 3м/с,+9,746,ЮЗ 3м/с
2014-09-28,15,748,СЗ 2м/с,+7,749,СЗ 2м/с
2014-09-29,14,748,З 2м/с,+12,748,З 2м/с
2014-09-30,13,742,С 3м/с,+8,745,С 3м/с
2014-10-01,6,750,С 4м/с,+5,754,С 4м/с
2014-10-02,10,756,С 4м/с,+5,756,С 4м/с
2014-10-03,10,754,СЗ 3м/с,+7,753,СЗ 3м/с
2014-10-04,9,752,С 4м/с,+3,755,С 4м/с
2014-10-05,5,758,В 1м/с,+4,760,В 1м/с
2014-10-06,7,765,СВ 1м/с,+2,766,СВ 1м/с
2014-10-07,8,765,С 2м/с,0,764,С 2м/с
2014-10-08,9,761,ЮЗ 2м/с,+3,760,ЮЗ 2м/с
2014-10-09,13,756,ЮЗ 4м/с,+10,754,ЮЗ 4м/с
2014-10-10,15,752,ЮЗ 4м/с,+14,751,ЮЗ 4м/с
2014-10-11,16,750,З 2м/с,+8,750,З 2м/с
2014-10-12,18,750,ЮЗ 1м/с,+15,748,ЮЗ 1м/с
2014-10-13,20,744,З 3м/с,+11,746,З 3м/с
2014-10-14,11,748,Ш,+7,747,Ш
2014-10-15,18,741,Ш,+12,741,Ш
2014-10-16,9,741,СВ 1м/с,+6,740,СВ 1м/с
2014-10-17,3,739,С 2м/с,+1,740,С 2м/с
2014-10-18,-2,745,С 3м/с,-2,749,С 3м/с
2014-10-19,2,752,СЗ 2м/с,-1,749,СЗ 2м/с
2014-10-20,1,733,Ш,+1,733,Ш
2014-10-21,3,731,С 2м/с,+1,735,С 2м/с
2014-10-22,-4,745,С 4м/с,-5,748,С 4м/с
2014-10-23,-5,754,С 4м/с,-9,757,С 4м/с
2014-10-24,-2,761,С 4м/с,-7,762,С 4м/с
2014-10-25,-3,764,СВ 2м/с,-7,764,СВ 2м/с
2014-10-26,2,763,З 3м/с,-4,762,З 3м/с
2014-10-27,6,758,З 4м/с,+2,758,З 4м/с
2014-10-28,7,755,З 3м/с,+5,755,З 3м/с
2014-10-29,11,755,З 1м/с,+5,755,З 1м/с
2014-10-30,7,754,ЮЗ 2м/с,+5,752,ЮЗ 2м/с
2014-10-31,5,749,С 1м/с,+2,750,С 1м/с
2014-11-01,4,748,СВ 2м/с,+1,750,СВ 2м/с
2014-11-02,-1,753,С 4м/с,-2,754,С 4м/с
2014-11-03,2,751,ЮЗ 3м/с,-1,751,ЮЗ 3м/с
2014-11-04,7,750,ЮЗ 3м/с,+2,750,ЮЗ 3м/с
2014-11-05,3,748,ЮЗ 4м/с,+3,748,ЮЗ 4м/с
2014-11-06,4,751,ЮЗ 2м/с,+3,751,ЮЗ 2м/с
2014-11-07,6,750,ЮЗ 3м/с,+5,749,ЮЗ 3м/с
2014-11-08,8,748,ЮЗ 4м/с,+9,749,ЮЗ 4м/с
2014-11-09,8,754,ЮЗ 2м/с,+6,754,ЮЗ 2м/с
2014-11-10,6,760,Ш,+3,760,Ш
2014-11-11,5,760,ЮЗ 3м/с,+5,759,ЮЗ 3м/с
2014-11-12,4,756,Ю 2м/с,+3,756,Ю 2м/с
2014-11-13,4,756,Ш,+3,756,Ш
2014-11-14,5,759,СВ 2м/с,+2,759,СВ 2м/с
2014-11-15,2,759,СВ 2м/с,0,759,СВ 2м/с
2014-11-16,-3,762,В 2м/с,-6,762,В 2м/с
2014-11-17,-4,762,ЮВ 1м/с,-4,762,ЮВ 1м/с
2014-11-18,-4,763,Ю 2м/с,-8,763,Ю 2м/с
2014-11-19,-8,764,ЮЗ 1м/с,-9,764,ЮЗ 1м/с
2014-11-20,-8,764,Ш,-9,763,Ш
2014-11-21,-3,762,Ш,-8,761,Ш
2014-11-22,2,758,СЗ 1м/с,-2,758,СЗ 1м/с
2014-11-23,-1,759,С 2м/с,-2,761,С 2м/с
2014-11-24,-4,766,Ю 1м/с,-6,767,Ю 1м/с
2014-11-25,-7,764,ЮЗ 2м/с,-11,763,ЮЗ 2м/с
2014-11-26,-5,760,З 2м/с,-11,759,З 2м/с
2014-11-27,-10,761,В 1м/с,-14,761,В 1м/с
2014-11-28,-8,763,В 1м/с,-10,763,В 1м/с
2014-11-29,-8,762,В 1м/с,-12,762,В 1м/с
2014-11-30,-9,758,СВ 1м/с,-9,757,СВ 1м/с
2014-12-01,-6,754,С 2м/с,-6,754,С 2м/с
2014-12-02,-11,758,С 2м/с,-13,758,С 2м/с
2014-12-03,-6,755,З 3м/с,-7,754,З 3м/с
2014-12-04,-4,749,З 4м/с,-4,749,З 4м/с
2014-12-05,1,757,С 1м/с,-1,759,С 1м/с
2014-12-06,-5,759,ЮЗ 5м/с,-6,757,ЮЗ 5м/с
2014-12-07,-5,756,ЮЗ 3м/с,-6,756,ЮЗ 3м/с
2014-12-08,-4,753,Ю 2м/с,+9,749,Ю 2м/с
2014-12-09,-3,756,Ю 1м/с,-3,757,Ю 1м/с
2014-12-10,-2,756,Ш,-1,754,Ш
2014-12-11,-5,750,Ю 2м/с,-5,749,Ю 2м/с
2014-12-12,-1,742,Ю 3м/с,0,743,Ю 3м/с
2014-12-13,1,744,Ю 5м/с,+2,744,Ю 5м/с
2014-12-14,2,749,З 3м/с,-2,751,З 3м/с
2014-12-15,-1,754,Ш,0,753,Ш
2014-12-16,1,751,ЮЗ 5м/с,+1,752,ЮЗ 5м/с
2014-12-17,2,747,Ю 5м/с,+2,743,Ю 5м/с
2014-12-18,1,744,ЮЗ 2м/с,-1,745,ЮЗ 2м/с
2014-12-19,0,742,ЮЗ 4м/с,+1,738,ЮЗ 4м/с
2014-12-20,3,734,ЮЗ 3м/с,+3,735,ЮЗ 3м/с
2014-12-21,1,738,ЮЗ 4м/с,+1,738,ЮЗ 4м/с
2014-12-22,0,737,З 3м/с,-2,737,З 3м/с
2014-12-23,1,726,З 2м/с,+1,725,З 2м/с
2014-12-24,-5,732,С 4м/с,-5,737,С 4м/с
2014-12-25,-5,725,ЮВ 2м/с,-8,732,ЮВ 2м/с
2014-12-26,-10,748,З 2м/с,-14,750,З 2м/с
2014-12-27,-11,752,З 2м/с,-11,752,З 2м/с
2014-12-28,-10,742,СВ 3м/с,-10,740,СВ 3м/с
2014-12-29,-13,747,СЗ 2м/с,-17,749,СЗ 2м/с
2014-12-30,-14,748,С 3м/с,-16,750,С 3м/с
2014-12-31,-12,750,ЮЗ 4м/с,-9,746,ЮЗ 4м/с
