Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2006-03-26,1,746,ЮЗ 4м/с,-3,746,ЮЗ 4м/с
2006-03-27,0,748,СЗ 2м/с,-5,749,СЗ 2м/с
2006-03-28,1,748,Ю 4м/с,0,745,Ю 4м/с
2006-03-29,2,741,Ю 4м/с,+2,740,Ю 4м/с
2006-03-30,5,743,Ю 1м/с,+2,742,Ю 1м/с
2006-03-31,4,738,ЮВ 2м/с,+2,738,ЮВ 2м/с
2006-04-01,3,740,ЮЗ 3м/с,+1,741,ЮЗ 3м/с
2006-04-02,3,743,Ю 3м/с,+1,744,Ю 3м/с
2006-04-03,5,747,СЗ 2м/с,0,748,СЗ 2м/с
2006-04-04,6,749,З 2м/с,0,749,З 2м/с
2006-04-05,7,748,ЮЗ 2м/с,+1,748,ЮЗ 2м/с
2006-04-06,7,748,Ю 3м/с,+1,747,Ю 3м/с
2006-04-07,5,747,Ю 3м/с,+2,748,Ю 3м/с
2006-04-08,3,750,ЮВ 1м/с,+3,750,ЮВ 1м/с
2006-04-09,3,746,В 2м/с,+2,746,В 2м/с
2006-04-10,5,751,Ю 3м/с,+3,751,Ю 3м/с
2006-04-11,6,750,Ю 5м/с,+5,746,Ю 5м/с
2006-04-12,7,742,З 2м/с,+4,744,З 2м/с
2006-04-13,5,745,СВ 2м/с,+5,741,СВ 2м/с
2006-04-14,10,737,Ю 6м/с,+8,738,Ю 6м/с
2006-04-15,9,740,ЮЗ 4м/с,+5,740,ЮЗ 4м/с
2006-04-16,5,740,З 4м/с,+3,742,З 4м/с
2006-04-17,12,744,З 3м/с,+7,744,З 3м/с
2006-04-18,15,745,ЮЗ 4м/с,+11,746,ЮЗ 4м/с
2006-04-19,16,747,Ю 4м/с,+9,747,Ю 4м/с
2006-04-20,15,749,З 2м/с,+8,750,З 2м/с
2006-04-21,14,747,ЮЗ 2м/с,+11,745,ЮЗ 2м/с
2006-04-22,10,747,СЗ 4м/с,+6,746,СЗ 4м/с
2006-04-23,6,748,СЗ 3м/с,+4,749,СЗ 3м/с
2006-04-24,7,752,С 4м/с,+5,753,С 4м/с
2006-04-25,9,754,С 5м/с,+6,752,С 5м/с
2006-04-26,13,753,СВ 4м/с,+10,753,СВ 4м/с
2006-04-27,13,753,СВ 4м/с,+7,753,СВ 4м/с
2006-04-28,9,753,СВ 2м/с,+5,753,СВ 2м/с
2006-04-29,9,753,СВ 3м/с,+6,753,СВ 3м/с
2006-04-30,9,757,В 2м/с,+4,757,В 2м/с
2006-05-01,15,759,С 3м/с,+11,759,С 3м/с
2006-05-02,19,759,С 3м/с,+12,758,С 3м/с
2006-05-03,20,758,С 3м/с,+14,757,С 3м/с
2006-05-04,21,759,С 3м/с,+20,758,С 3м/с
2006-05-05,21,759,СВ 2м/с,+15,759,СВ 2м/с
2006-05-06,20,759,С 2м/с,+13,758,С 2м/с
2006-05-07,18,751,С 2м/с,+11,750,С 2м/с
2006-05-08,14,750,С 2м/с,+11,748,С 2м/с
2006-05-09,11,746,СВ 3м/с,+10,745,СВ 3м/с
2006-05-10,14,742,ЮЗ 3м/с,+12,742,ЮЗ 3м/с
2006-05-11,9,741,З 2м/с,+8,741,З 2м/с
2006-05-12,13,744,З 2м/с,+9,745,З 2м/с
2006-05-13,15,747,СЗ 3м/с,+10,746,СЗ 3м/с
2006-05-14,21,745,ЮЗ 4м/с,+17,744,ЮЗ 4м/с
2006-05-15,19,743,З 2м/с,+11,742,З 2м/с
2006-05-16,11,746,СЗ 4м/с,+7,746,СЗ 4м/с
2006-05-17,14,748,Ш,+9,748,Ш
2006-05-18,11,748,С 3м/с,+7,749,С 3м/с
2006-05-19,15,747,ЮВ 3м/с,+14,744,ЮВ 3м/с
2006-05-20,15,738,З 3м/с,+12,739,З 3м/с
2006-05-21,22,741,ЮЗ 4м/с,+16,740,ЮЗ 4м/с
2006-05-22,18,740,З 4м/с,+12,741,З 4м/с
2006-05-23,21,745,СЗ 3м/с,+15,745,СЗ 3м/с
2006-05-24,23,744,З 4м/с,+18,744,З 4м/с
2006-05-25,17,744,СЗ 2м/с,+13,743,СЗ 2м/с
2006-05-26,19,745,ЮЗ 3м/с,+11,744,ЮЗ 3м/с
2006-05-27,12,741,Ю 5м/с,+10,741,Ю 5м/с
2006-05-28,16,741,З 3м/с,+8,741,З 3м/с
2006-05-29,16,738,ЮЗ 2м/с,+10,736,ЮЗ 2м/с
2006-05-30,15,738,З 4м/с,+11,741,З 4м/с
2006-05-31,13,745,Ю 3м/с,+13,741,Ю 3м/с
2006-06-01,18,745,З 4м/с,+14,747,З 4м/с
2006-06-02,20,753,З 3м/с,+13,753,З 3м/с
2006-06-03,21,752,СВ 1м/с,+17,750,СВ 1м/с
2006-06-04,29,744,ЮВ 4м/с,+26,743,ЮВ 4м/с
2006-06-05,28,741,Ю 5м/с,+24,741,Ю 5м/с
2006-06-06,19,744,ЮЗ 7м/с,+14,745,ЮЗ 7м/с
2006-06-07,16,750,З 3м/с,+10,751,З 3м/с
2006-06-08,18,751,СВ 3м/с,+15,750,СВ 3м/с
2006-06-09,8,744,С 6м/с,+8,744,С 6м/с
2006-06-10,18,747,СЗ 3м/с,+12,747,СЗ 3м/с
2006-06-11,16,747,С 2м/с,+11,747,С 2м/с
2006-06-12,15,751,С 3м/с,+11,753,С 3м/с
2006-06-13,19,755,Ш,+14,754,Ш
2006-06-14,23,753,ЮВ 3м/с,+18,751,ЮВ 3м/с
2006-06-15,15,749,СВ 3м/с,+14,747,СВ 3м/с
2006-06-16,16,743,Ю 2м/с,+15,742,Ю 2м/с
2006-06-17,20,745,С 1м/с,+16,745,С 1м/с
2006-06-18,18,745,С 1м/с,+17,746,С 1м/с
2006-06-19,25,747,С 3м/с,+19,748,С 3м/с
2006-06-20,26,750,СЗ 2м/с,+19,750,СЗ 2м/с
2006-06-21,28,750,СЗ 2м/с,+28,750,СЗ 2м/с
2006-06-22,22,750,ЮВ 1м/с,+21,749,ЮВ 1м/с
2006-06-23,28,749,С 1м/с,+23,748,С 1м/с
2006-06-24,29,748,С 3м/с,+22,747,С 3м/с
2006-06-25,19,747,В 2м/с,+19,747,В 2м/с
2006-06-26,27,747,С 2м/с,+22,746,С 2м/с
2006-06-27,23,748,СЗ 3м/с,+21,747,СЗ 3м/с
2006-06-28,26,748,С 2м/с,+21,747,С 2м/с
2006-06-29,28,746,З 2м/с,+22,745,З 2м/с
2006-06-30,23,747,СЗ 4м/с,+18,747,СЗ 4м/с
2006-07-01,12,751,С 3м/с,+11,752,С 3м/с
2006-07-02,16,753,С 6м/с,+13,752,С 6м/с
2006-07-03,18,748,СЗ 3м/с,+13,748,СЗ 3м/с
2006-07-04,17,751,С 3м/с,+13,751,С 3м/с
2006-07-05,25,748,ЮЗ 4м/с,+19,747,ЮЗ 4м/с
2006-07-06,20,753,С 2м/с,+15,752,С 2м/с
2006-07-07,22,752,Ш,+17,751,Ш
2006-07-08,25,751,З 2м/с,+18,751,З 2м/с
2006-07-09,18,752,З 2м/с,+18,752,З 2м/с
2006-07-10,27,753,ЮЗ 1м/с,+20,753,ЮЗ 1м/с
2006-07-11,30,754,ЮЗ 2м/с,+22,753,ЮЗ 2м/с
2006-07-12,31,753,З 2м/с,+22,753,З 2м/с
2006-07-13,31,750,В 2м/с,+19,750,В 2м/с
2006-07-14,29,747,С 2м/с,+19,746,С 2м/с
2006-07-15,26,743,Ш,+19,743,Ш
2006-07-16,27,744,СЗ 2м/с,+24,744,СЗ 2м/с
2006-07-17,19,745,З 2м/с,+15,746,З 2м/с
2006-07-18,22,744,СЗ 3м/с,+22,743,СЗ 3м/с
2006-07-19,22,741,СЗ 2м/с,+14,741,СЗ 2м/с
2006-07-20,18,745,С 4м/с,+13,747,С 4м/с
2006-07-21,14,749,СЗ 3м/с,+11,750,СЗ 3м/с
2006-07-22,20,750,СЗ 2м/с,+15,749,СЗ 2м/с
2006-07-23,17,745,Ш,+15,746,Ш
2006-07-24,22,748,СЗ 2м/с,+18,747,СЗ 2м/с
2006-07-25,25,744,З 2м/с,+19,744,З 2м/с
2006-07-26,25,742,З 1м/с,+19,741,З 1м/с
2006-07-27,18,739,СЗ 4м/с,+13,739,СЗ 4м/с
2006-07-28,12,741,С 4м/с,+11,741,С 4м/с
2006-07-29,13,741,С 2м/с,+12,743,С 2м/с
2006-07-30,18,744,С 2м/с,+14,745,С 2м/с
2006-07-31,16,744,З 2м/с,+12,744,З 2м/с
2006-08-01,16,744,Ш,+11,744,Ш
2006-08-02,20,745,СЗ 2м/с,+12,745,СЗ 2м/с
2006-08-03,20,745,Ю 2м/с,+17,744,Ю 2м/с
2006-08-04,19,745,З 2м/с,+15,746,З 2м/с
2006-08-05,21,747,В 2м/с,+18,746,В 2м/с
2006-08-06,16,744,В 2м/с,+16,744,В 2м/с
2006-08-07,16,744,Ш,+16,742,Ш
2006-08-08,20,741,СВ 3м/с,+17,741,СВ 3м/с
2006-08-09,13,735,СВ 4м/с,+12,735,СВ 4м/с
2006-08-10,18,738,З 3м/с,+14,738,З 3м/с
2006-08-11,17,743,СЗ 4м/с,+13,745,СЗ 4м/с
2006-08-12,20,747,СВ 3м/с,+16,748,СВ 3м/с
2006-08-13,22,749,СВ 5м/с,+18,749,СВ 5м/с
2006-08-14,26,748,В 2м/с,+22,747,В 2м/с
2006-08-15,25,744,Ю 2м/с,+20,744,Ю 2м/с
2006-08-16,23,744,З 4м/с,+16,746,З 4м/с
2006-08-17,25,748,З 2м/с,+16,747,З 2м/с
2006-08-18,25,747,Ш,+17,747,Ш
2006-08-19,27,746,З 3м/с,+19,745,З 3м/с
2006-08-20,21,743,В 1м/с,+19,743,В 1м/с
2006-08-21,23,744,СВ 2м/с,+17,744,СВ 2м/с
2006-08-22,21,744,В 2м/с,+18,743,В 2м/с
2006-08-23,21,738,Ю 7м/с,+16,739,Ю 7м/с
2006-08-24,22,742,Ю 4м/с,+16,742,Ю 4м/с
2006-08-25,18,742,Ю 2м/с,+16,742,Ю 2м/с
2006-08-26,22,744,СЗ 4м/с,+15,744,СЗ 4м/с
2006-08-27,24,744,Ю 1м/с,+18,744,Ю 1м/с
2006-08-28,23,737,Ю 1м/с,+17,738,Ю 1м/с
2006-08-29,21,741,В 2м/с,+18,739,В 2м/с
2006-08-30,19,734,Ю 5м/с,+13,736,Ю 5м/с
2006-08-31,15,739,Ю 2м/с,+13,738,Ю 2м/с
2006-09-01,21,741,ЮЗ 5м/с,+15,743,ЮЗ 5м/с
2006-09-02,20,746,СЗ 3м/с,+16,746,СЗ 3м/с
2006-09-03,20,744,В 1м/с,+18,742,В 1м/с
2006-09-04,17,736,Ю 2м/с,+16,735,Ю 2м/с
2006-09-05,15,729,З 3м/с,+13,728,З 3м/с
2006-09-06,15,730,ЮЗ 3м/с,+14,732,ЮЗ 3м/с
2006-09-07,17,740,С 3м/с,+14,742,С 3м/с
2006-09-08,18,744,ЮЗ 2м/с,+16,744,ЮЗ 2м/с
2006-09-09,14,744,Ю 2м/с,+13,744,Ю 2м/с
2006-09-10,11,744,ЮЗ 5м/с,+11,745,ЮЗ 5м/с
2006-09-11,13,750,С 4м/с,+11,750,С 4м/с
2006-09-12,16,752,СЗ 2м/с,+11,752,СЗ 2м/с
2006-09-13,16,749,СЗ 3м/с,+13,749,СЗ 3м/с
2006-09-14,20,747,З 3м/с,+14,744,З 3м/с
2006-09-15,10,747,С 5м/с,+8,744,С 5м/с
2006-09-16,9,753,С 3м/с,+7,752,С 3м/с
2006-09-17,13,750,СЗ 4м/с,+6,750,СЗ 4м/с
2006-09-18,17,749,З 3м/с,+10,748,З 3м/с
2006-09-19,19,748,Ю 3м/с,+11,747,Ю 3м/с
2006-09-20,20,747,ЮЗ 2м/с,+12,747,ЮЗ 2м/с
2006-09-21,22,747,З 1м/с,+12,748,З 1м/с
2006-09-22,19,752,З 2м/с,+9,752,З 2м/с
2006-09-23,19,754,СЗ 2м/с,+13,754,СЗ 2м/с
2006-09-24,20,755,З 1м/с,+11,753,З 1м/с
2006-09-25,22,750,З 2м/с,+12,749,З 2м/с
2006-09-26,13,753,СВ 3м/с,+11,753,СВ 3м/с
2006-09-27,14,752,З 1м/с,+5,751,З 1м/с
2006-09-28,18,749,З 3м/с,+10,747,З 3м/с
2006-09-29,15,745,Ю 2м/с,+12,744,Ю 2м/с
2006-09-30,12,741,СВ 2м/с,+11,741,СВ 2м/с
2006-10-01,11,745,С 2м/с,+9,747,С 2м/с
2006-10-02,11,750,Ю 1м/с,+6,749,Ю 1м/с
2006-10-03,11,742,Ю 5м/с,+12,740,Ю 5м/с
2006-10-04,13,744,З 2м/с,+11,743,З 2м/с
2006-10-05,17,741,ЮЗ 3м/с,+12,744,ЮЗ 3м/с
2006-10-06,15,747,З 2м/с,+10,747,З 2м/с
2006-10-07,12,748,СЗ 1м/с,+5,748,СЗ 1м/с
2006-10-08,11,750,ЮЗ 1м/с,+8,750,ЮЗ 1м/с
2006-10-09,9,747,ЮВ 3м/с,+9,745,ЮВ 3м/с
2006-10-10,11,748,СВ 2м/с,+8,751,СВ 2м/с
2006-10-11,6,758,В 1м/с,0,759,В 1м/с
2006-10-12,6,759,ЮЗ 2м/с,+4,757,ЮЗ 2м/с
2006-10-13,9,755,С 3м/с,+7,754,С 3м/с
2006-10-14,6,752,С 2м/с,+3,750,С 2м/с
2006-10-15,3,750,Ш,-1,752,Ш
2006-10-16,0,755,СВ 4м/с,0,755,СВ 4м/с
2006-10-17,3,754,ЮЗ 1м/с,-2,753,ЮЗ 1м/с
2006-10-18,7,747,ЮЗ 6м/с,+3,747,ЮЗ 6м/с
2006-10-19,7,748,ЮЗ 2м/с,+2,747,ЮЗ 2м/с
2006-10-20,6,747,В 2м/с,+4,747,В 2м/с
2006-10-21,4,748,ЮВ 3м/с,+3,747,ЮВ 3м/с
2006-10-22,10,744,ЮЗ 4м/с,+9,745,ЮЗ 4м/с
2006-10-23,13,746,ЮЗ 3м/с,+9,747,ЮЗ 3м/с
2006-10-24,13,747,Ю 4м/с,+10,747,Ю 4м/с
2006-10-25,11,744,Ю 5м/с,+11,742,Ю 5м/с
2006-10-26,8,746,СЗ 3м/с,+6,750,СЗ 3м/с
2006-10-27,6,750,ЮЗ 3м/с,+5,746,ЮЗ 3м/с
2006-10-28,8,737,З 4м/с,+5,738,З 4м/с
2006-10-29,4,739,З 6м/с,+2,741,З 6м/с
2006-10-30,0,743,СВ 4м/с,0,744,СВ 4м/с
2006-10-31,1,746,З 2м/с,-1,747,З 2м/с
2006-11-01,1,741,Ю 7м/с,+1,740,Ю 7м/с
2006-11-02,4,738,Ю 2м/с,+1,738,Ю 2м/с
2006-11-03,2,740,З 3м/с,0,743,З 3м/с
2006-11-04,-2,738,С 3м/с,-3,741,С 3м/с
2006-11-05,-3,744,Ю 2м/с,-7,744,Ю 2м/с
2006-11-06,-3,745,Ю 2м/с,-5,744,Ю 2м/с
2006-11-07,-3,739,З 1м/с,-5,739,З 1м/с
2006-11-08,3,738,З 4м/с,+2,740,З 4м/с
2006-11-09,3,738,Ю 1м/с,+2,736,Ю 1м/с
2006-11-10,4,733,Ю 2м/с,+2,735,Ю 2м/с
2006-11-11,-3,743,СЗ 3м/с,-4,744,СЗ 3м/с
2006-11-12,-2,743,Ю 1м/с,-2,742,Ю 1м/с
2006-11-13,1,739,Ю 2м/с,0,739,Ю 2м/с
2006-11-14,0,738,СВ 1м/с,0,738,СВ 1м/с
2006-11-15,0,738,СЗ 3м/с,0,739,СЗ 3м/с
2006-11-16,-1,740,СЗ 2м/с,-1,741,СЗ 2м/с
2006-11-17,-1,750,С 3м/с,-1,751,С 3м/с
2006-11-18,-1,758,С 1м/с,-2,758,С 1м/с
2006-11-19,-1,756,Ю 1м/с,-1,755,Ю 1м/с
2006-11-20,0,753,ЮЗ 2м/с,0,753,ЮЗ 2м/с
2006-11-21,1,750,Ю 2м/с,+1,750,Ю 2м/с
2006-11-22,-1,750,Ю 3м/с,-1,750,Ю 3м/с
2006-11-23,0,752,Ю 2м/с,0,752,Ю 2м/с
2006-11-24,1,753,Ю 3м/с,+1,752,Ю 3м/с
2006-11-25,4,751,ЮЗ 1м/с,+4,753,ЮЗ 1м/с
2006-11-26,3,756,Ш,+3,756,Ш
2006-11-27,3,748,Ю 4м/с,+5,747,Ю 4м/с
2006-11-28,5,753,С 1м/с,+2,754,С 1м/с
2006-11-29,3,755,З 2м/с,+3,754,З 2м/с
2006-11-30,5,750,ЮЗ 3м/с,+3,748,ЮЗ 3м/с
2006-12-01,4,746,СЗ 3м/с,+3,747,СЗ 3м/с
2006-12-02,5,745,СЗ 3м/с,+4,746,СЗ 3м/с
2006-12-03,3,745,ЮЗ 3м/с,+2,743,ЮЗ 3м/с
2006-12-04,3,745,З 2м/с,+2,745,З 2м/с
2006-12-05,0,744,Ю 2м/с,+1,744,Ю 2м/с
2006-12-06,4,745,ЮЗ 3м/с,+5,745,ЮЗ 3м/с
2006-12-07,7,745,ЮЗ 4м/с,+3,747,ЮЗ 4м/с
2006-12-08,4,751,Ю 1м/с,+4,751,Ю 1м/с
2006-12-09,5,755,Ю 4м/с,+3,756,Ю 4м/с
2006-12-10,3,756,Ю 4м/с,+2,756,Ю 4м/с
2006-12-11,2,756,ЮЗ 4м/с,+2,755,ЮЗ 4м/с
2006-12-12,3,754,Ю 3м/с,+2,754,Ю 3м/с
2006-12-13,1,752,Ю 4м/с,+1,752,Ю 4м/с
2006-12-14,1,751,ЮЗ 3м/с,+1,751,ЮЗ 3м/с
2006-12-15,5,742,З 5м/с,+7,739,З 5м/с
2006-12-16,6,743,З 3м/с,+5,743,З 3м/с
2006-12-17,3,738,З 4м/с,+1,741,З 4м/с
2006-12-18,0,747,ЮЗ 3м/с,0,746,ЮЗ 3м/с
2006-12-19,-1,749,З 3м/с,-2,747,З 3м/с
2006-12-20,-5,753,С 3м/с,-8,756,С 3м/с
2006-12-21,-5,756,ЮЗ 2м/с,-3,754,ЮЗ 2м/с
2006-12-22,0,748,СЗ 4м/с,0,745,СЗ 4м/с
2006-12-23,0,739,СЗ 5м/с,0,742,СЗ 5м/с
2006-12-24,-1,736,ЮЗ 2м/с,-1,735,ЮЗ 2м/с
2006-12-25,-5,741,С 6м/с,-9,744,С 6м/с
2006-12-26,-7,748,СЗ 2м/с,-13,749,СЗ 2м/с
2006-12-27,-2,738,ЮЗ 3м/с,0,736,ЮЗ 3м/с
2006-12-28,2,732,З 3м/с,0,729,З 3м/с
2006-12-29,-4,741,СЗ 4м/с,-7,744,СЗ 4м/с
2006-12-30,-4,750,Ш,-6,752,Ш
2006-12-31,-2,749,ЮЗ 4м/с,0,744,ЮЗ 4м/с
